"Employers who were issued a positive Labour Market Impact Assessment (LMIA) by Stream, National Occupational Classification (NOC) 2011 and business location in 2018 (January-March)",,,,,
Province/Territory,Stream,Employer,Address,Occupation,Approved Positions
,,LES PRODUCTIONS GESTEV INC.,"Montréal, QC H3C 4M8",5133-Musicians and singers,2
,,,,5134-Dancers,4
,,Les Services Conseils Systématix Inc.,"QUÉBEC, QC G1V 4W2",2174-Computer programmers and interactive media developers,3
,,Les Studios Moment Factory Inc.,"Montréal, QC H2V 4H8",5241-Graphic designers and illustrators,1
,,Lexim International Inc.,"Westmount, QC H3Z 1T3","0512-Managers - publishing, motion pictures, broadcasting and performing arts",1
,,Location Pro-Métal Inc.,"Deschambault, QC G0A 1S0",7237-Welders and related machine operators,2
,,LOGIX  ITS INC.,"MONTREAL, QC H4Z 1E9",2171-Information systems analysts and consultants,1
,,LOYAL EXPRESS FRIGORIFIQUE INC.,"DORVAL, QC H9P 1E7",7511-Transport truck drivers,2
,,LR Tech Inc,"LÉVIS, QC G6V 1A8",2174-Computer programmers and interactive media developers,1
,,Magasin Laura Shoppe (P.V.) Inc.,"Laval, QC H7L 3W2","5232-Other performers, n.e.c.",1
,,Mega Brands Inc.,"Montréal, QC H4T 1K4",5241-Graphic designers and illustrators,1
,,Métallurgie Castech Inc,"Thetford Mines, QC G6G 7M8",7237-Welders and related machine operators,3
,,,,7311-Construction millwrights and industrial mechanics,5
,,Milan Conception Inc,"Sherbrooke, QC J1L 0A3",7231-Machinists and machining and tooling inspectors,3
,,Modlum Lighting Canada Inc.,"Montreal, QC H4R 1X1","0013-Senior managers - financial, communications and other business services",1
,,Momentum Technologies inc.,"Québec, QC G2J 0B9",2171-Information systems analysts and consultants,1
,,,,2174-Computer programmers and interactive media developers,1
,,Mont-Cal Logistics inc.,"LASALLE, QC H8N 3A9",7511-Transport truck drivers,4
,,Morgan Stanley Canada Ltd,"Montréal, QC H3C 3S4",2173-Software engineers and designers,1
,,,,2174-Computer programmers and interactive media developers,1
,,Néomed-Labs Inc.,"Laval, QC H7V 3S8","0013-Senior managers - financial, communications and other business services",1
,,Next Canada,"Montreal, QC H3B 3B9","5232-Other performers, n.e.c.",1
,,Northforge Innovations Inc,"Gatineau, QC J8X 3H3",2173-Software engineers and designers,1
,,Nunetworx Communications Inc.,"Montréal, QC H2N 1L5",2281-Computer network technicians,1
,,onepoint Canada Inc.,"Montreal, QC H3B 1K9",2281-Computer network technicians,1
,,Orchestre Symphonique De Montreal,"Montréal, QC H2X 0S1","5132-Conductors, composers and arrangers",1
,,ORDRE DES ORTHOPHONISTES ET AUDIOLOGISTES DU QC,"Montréal, QC H2X 1N8",1241-Administrative assistants,1
,,Parfum Direct Inc,"Laval, QC H7S 2K6",1241-Administrative assistants,1
,,Paysafe Technologies inc.,"MONTREAL, QC H3Z 3C1","0124-Advertising, marketing and public relations managers",1
,,PeopleCorp Gaming Inc.,"Montréal, QC H4M 2X6",5241-Graphic designers and illustrators,1
,,Playhybrid Divertissement Inc,"MONTREAL, QC H2Z 1N3",2174-Computer programmers and interactive media developers,1
,,Plessitech inc.,"PLESSISVILLE, QC G6L 3N2",7231-Machinists and machining and tooling inspectors,4
,,,,7237-Welders and related machine operators,4
,,,,7311-Construction millwrights and industrial mechanics,2
,,Pneumatique Transport Inc.,"ÎLETS CARIBOU, QC G0H 1A0","7384-Other trades and related occupations, n.e.c.",2
,,Polycor Inc.,"QUÉBEC, QC G1K 3V9",9611-Labourers in mineral and metal processing,10
,,Pomerleau Inc,"MONTRÉAL, QC H2Y 0A2",2131-Civil engineers,1
,,Productions Double Negative Montréal Ltée,"MONTRÉAL, QC H2Y 1A6",5241-Graphic designers and illustrators,15
,,Progitek Dev Inc,"Québec, QC G2E 5X1",2282-User support technicians,1
,,Pro-Par inc.,"Sherbrooke, QC J1M 1Z4",7237-Welders and related machine operators,4
,,PureLoad Software Canada Inc.,"Saint-Pie, QC J0H 1W0",2171-Information systems analysts and consultants,1
,,PWS Logistics Montréal Inc,"St-Laurent, QC H4T 2A2",0731-Managers in transportation,1
,,Reitmans Canada Ltd,"Montréal, QC H3L 1Z2","5232-Other performers, n.e.c.",20
,,Re-mi Academy,"Montreal, QC H4B 2M5",5133-Musicians and singers,1
,,RENAPS Technologies Canada Inc.,"ST-LAURENT, QC H4N 2M3",2171-Information systems analysts and consultants,1
,,REpower Systems Inc.,"Montréal, QC H3B 4W8",2132-Mechanical engineers,1
,,Rio Tinto Alcan Inc.,"Montréal, QC H3B 0E3",0212-Architecture and science managers,1
,,Rotobec Inc.,"Sainte-Justine, QC G0R 1Y0",7231-Machinists and machining and tooling inspectors,6
,,,,7237-Welders and related machine operators,8
,,S. Ouellet et M. Roy inc.(Brunet),"Disraeli, QC G0N 1E0",3131-Pharmacists,1
,,SANDOZ CANADA INC.,"Boucherville, QC J4B 7K8",3131-Pharmacists,1
,,Sceno Plus Production Inc.,"Montreal, QC H2H 2C3",5241-Graphic designers and illustrators,1
,,Service Trans-West inc.,"Lachine, QC H8T 2X9",7511-Transport truck drivers,2
,,SERVICES SANITAIRES DENIS FORTIER INC.,"Thetford Mines, QC G6H 4G2","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",4
,,Services Sanitaires DF de Beauce inc,"Saint-georges de Beauce, QC G5Y 2J8",7237-Welders and related machine operators,1
,,Servodirection DSG inc.,"Québec, QC G2J 1P7","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",2
,,SIGNALISATION VER-MAC Inc,"Québec, QC G2G 2V2",7237-Welders and related machine operators,1
,,SNC-Lavalin Inc.,"Montreal, QC H2Z 1Z3",0711-Construction managers,1
,,,,2132-Mechanical engineers,1
,,SNC-Lavalin Operations & Maintenance Inc.,"Montreal, QC H2Z 1Z3","0016-Senior managers - construction, transportation, production and utilities",1
,,Société Conseil Groupe LGS,"QUÉBEC, QC G1V 4K5",2171-Information systems analysts and consultants,7
,,,,2174-Computer programmers and interactive media developers,21
,,Société en Commandite Avions C Series,"Mirabel, QC J7N 3C6",2146-Aerospace engineers,2
,,Solutions EXIA inc.,"Montréal, QC H4C 2Z6",2171-Information systems analysts and consultants,1
,,Sonder Canada Inc.,"Montreal, QC H2W 1V1","0015-Senior managers - trade, broadcasting and other services, n.e.c.",1
,,SPORT MASKA INC.,"Montreal, QC H4R 3L3","0015-Senior managers - trade, broadcasting and other services, n.e.c.",1
,,Studios Framestore Inc.,"Montréal, QC H2T 3B3",5241-Graphic designers and illustrators,2
,,Supermétal Québec inc.,"Lévis, QC G6W 5M6",7237-Welders and related machine operators,1
,,Systèmes Danfreight Inc.,"Joliette, QC J6E 0L8",7511-Transport truck drivers,14
,,TECHNO-PIEUX INC.,"Thetford Mines, QC G6G 8B2",7237-Welders and related machine operators,3
,,TERRAGON Technologies de l'environnement Inc.,"Montreal, QC H3K 2C8","0124-Advertising, marketing and public relations managers",1
,,The Tom Kotter Company Ltd.,"MONTREAL, QC H4B 2K3","5131-Producers, directors, choreographers and related occupations",1
,,Transport Jacques Auger inc.,"Lévis, QC G6V 7M5",7511-Transport truck drivers,7
,,Underdogs Power Corporation,"Montreal, QC H3C 2M7",2175-Web designers and developers,1
,,Université de Montréal,"Montréal, QC H3C 3J7",4011-University professors and lecturers,2
,,Universite du Quebec à Rimouski,"Rimouski, QC G5L 3A1",4011-University professors and lecturers,1
,,Université McGill,"MONTREAL, QC H3G 2M1",4011-University professors and lecturers,2
,,,,"4165-Health policy researchers, consultants and program officers",1
,,Valbo Inc.,"Montréal, QC H1E 1P4",1241-Administrative assistants,1
,,Verbom Inc.,"VALCOURT, QC J0E 2L0",7231-Machinists and machining and tooling inspectors,8
,,Via Consultants Informatique (2000) Inc.,"Montreal, QC H2Y 1M6",2171-Information systems analysts and consultants,1
,,Vidéotron S.E.N.C.,"Montréal, QC H3C 4M8","0124-Advertising, marketing and public relations managers",1
,,Volta Création inc,"Québec, QC G1K 8G3",5241-Graphic designers and illustrators,1
,,WB Games Montréal Inc.,"Montréal, QC H2L 4S8",5241-Graphic designers and illustrators,1
,   Low Wage,7099398 Canada (Déménagement Aarion),"Montréal-Est, QC H1B 4V7",7312-Heavy-duty equipment mechanics,1
,,9008-1951 Québec Inc.,"La Présentation, QC J0H 1B0",8431-General farm workers,29
,,9067-5984 Québec Inc,"Salaberry de Valley-Field, QC J6S 3J6",7445-Other repairers and servicers,1
,,9115-2215 Québec Inc.,"Rouyn-Noranda, QC J9X 3C2",6332-Bakers,1
,,9129-6509 Québec Inc,"NOTRE-DAME-DU-NORD, QC J0Z 3B0",6732-Specialized cleaners,2
,,9163-2182 Québec inc,"ST-ZOTIQUE, QC J0P 1Z0",8612-Landscaping and grounds maintenance labourers,3
,,9166-8202 Québec Inc,"Vaudreuil-Dorion, QC J7V 2Z4",8612-Landscaping and grounds maintenance labourers,2
,,9168-1346 Québec Inc.,"Montréal, QC H3H 1J3",6322-Cooks,1
,,9169-0362 Québec inc.,"Thetford-Mines, QC G6G 8B2","9536-Industrial painters, coaters and metal finishing process operators",3
,,9281-9242 Quebec inc.,"VARENNES, QC J3X 1Y5",8612-Landscaping and grounds maintenance labourers,10
,,9305-2090 Québec Inc.,"Montréal, QC H4B 1V3",6322-Cooks,1
,,9340-2915 Québec inc.,"Montréal, QC H4A 1C8","0651-Managers in customer and personal services, n.e.c.",1
,,9356 4706 Québec inc.,"Laval, QC H7L 3H7",6321-Chefs,1
,,Aménagement Côté Jardin Inc.,"Montréal, QC H2H 2N2",8612-Landscaping and grounds maintenance labourers,6
,,Aurel Harvey & Fils Inc.,"La Malbaie, QC G5A 1C5","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",5
,,,,7522-Public works maintenance equipment operators and related workers,6
,,,,8612-Landscaping and grounds maintenance labourers,9
,,BARDOBEC INC.,"Saint-Just-de-Bretenières, QC G0R 3H0","9614-Labourers in wood, pulp and paper processing",4
,,Canards du Lac Brome Ltée,"KNOWLTON, QC J0E 1V0","9617-Labourers in food, beverage and associated products processing",1
,,Charcuterie La Bicoise Inc.,"Rimouski, QC G0L 1B0","9617-Labourers in food, beverage and associated products processing",3
,,CIF Métal Ltée,"Thetford Mines, QC G6G 8B2",9612-Labourers in metal fabrication,3
,,Club de golf Terrebonne inc.,"Terrebonne, QC J6X 0B2",8612-Landscaping and grounds maintenance labourers,10
,,Collections Girardin Inc,"Montréal, QC H2G 1Y9",5244-Artisans and craftspersons,1
,,Comptoir Agricole Ste-Anne inc.,"Repentigny, QC J5Z 4X5",7612-Other trades helpers and labourers,24
,,Entrepreneur Paysagistes Strathmore (1997) Ltée,"Montreal, QC H8N 2Z2",8612-Landscaping and grounds maintenance labourers,19
,,Entretien de pelouses Christian Bélanger Inc.,"Lévis, QC G7A 1E6",8612-Landscaping and grounds maintenance labourers,4
,,Envirostable Inc.,"Carignan, QC J3L 0K4",8612-Landscaping and grounds maintenance labourers,6
,,Équipement de Ferme Turgeon ltée,"St-narcisse, QC G0S 1W0",9612-Labourers in metal fabrication,4
,,ÉRABLIÈRE LMK INC.,"Laurierville, QC G0S 1P0",8431-General farm workers,3
,,FERME DIANE & DENIS CHAMPAGNE INC.,"LANORAIE, QC J0K 1E0",8431-General farm workers,1
,,Fertibeauce inc.,"Ste-Marie, QC G6E 3H3",8612-Landscaping and grounds maintenance labourers,5
,,G.T.L. Paysagiste Inc.,"La Prairie, QC J5R 4P2",8612-Landscaping and grounds maintenance labourers,6
,,Gazons Verkest Inc,"Saint-Thomas, QC J0K 3L0",8612-Landscaping and grounds maintenance labourers,10
,,Gordon Food Service Canada Ltd.,"QUÉBEC, QC G2C 2E2",7452-Material handlers,10
,,Groupe MS Inc.,"St-Michel, QC J0L 2J0",8612-Landscaping and grounds maintenance labourers,4
,,Hortibeauce inc,"Ste-Marie, QC G6E 3E2",8612-Landscaping and grounds maintenance labourers,4
,,Industries Technopaint Inc.,"Ste-Clotilde de Beauce, QC G0N 1C0",9612-Labourers in metal fabrication,3
,,J.I.T. Laser inc,"St-Louis-de-Blandford, QC G0Z 1B0",9416-Metalworking and forging machine operators,7
,,Jardins Groupe Design Inc.,"St-Basile-Le-Grand, QC J3N 1M3",8612-Landscaping and grounds maintenance labourers,23
,,LA COMPAGNIE DE PARTERRES PORTUGAIS LTÉE,"Québec, QC G2G 2N8",8612-Landscaping and grounds maintenance labourers,3
,,La Remontée Inc.,"La Malbaie, QC G5A 3A7",6731-Light duty cleaners,2
,,Les 7 doigts de la main (2003) inc.,"MONTRÉAL, QC H2X 2T5","5232-Other performers, n.e.c.",2
,,Les Aliments Bari Inc.,"St-Léonard d'Aston, QC J0C 1M0","9617-Labourers in food, beverage and associated products processing",3
,,Les Aliments Trans Gras inc.,"DRUMMONDVILLE, QC J2C 6Z6","9617-Labourers in food, beverage and associated products processing",6
,,Les aliments Whytes Inc.,"Laval, QC H7L 2N6","9617-Labourers in food, beverage and associated products processing",8
,,Les banquets Morin Inc.,"Saint-Henri, QC G0R 3E0","6711-Food counter attendants, kitchen helpers and related support occupations",3
,,Les Embellissements La Chaudière Inc.,"Sainte-Marie, QC G6E 2S5",8612-Landscaping and grounds maintenance labourers,5
,,Les Fermes Belvache Inc.,"Ste-Anne-des-Plaines, QC J0N 1H0",8431-General farm workers,4
,,Les Gazons Ste-Julie Ltée,"Les Coteaux, QC J7X 1G4",8612-Landscaping and grounds maintenance labourers,13
,,Les Jardins du Haut St-Laurent (1990) enr.,"St-Augustin-de-Desmaures, QC G3A 0K9","3413-Nurse aides, orderlies and patient service associates",1
,,Les Spécialités Prodal Ltée,"SAINT-BERNARD, QC G0S 2G0","9617-Labourers in food, beverage and associated products processing",18
,,Les Terrassements Multi-Paysages Inc,"Joliette, QC J6E 4B7",8612-Landscaping and grounds maintenance labourers,20
,,Les Viandes Lacroix Inc.,"St-Hyacinthe, QC J2S 8E3","9617-Labourers in food, beverage and associated products processing",4
,,Magasins Trévi Inc.,"Mirabel, QC J7J 0C4",7441-Residential and commercial installers and servicers,25
,,Manac Inc.,"St-Georges de Beauce, QC G5Y 8G6","9522-Motor vehicle assemblers, inspectors and testers",1
,,Martel Paysagiste inc.,"Sainte-Julie, QC J3E 0C2",8612-Landscaping and grounds maintenance labourers,7
,,MATELAS DAUPHIN INC.,"Lévis, QC G6X 1C9",9446-Industrial sewing machine operators,4
,,Métallurgie Castech Inc,"Thetford Mines, QC G6G 7M8",9412-Foundry workers,9
,,Oly-Robi Transformation SEC,"Yamachiche, QC G0X 3L0","9617-Labourers in food, beverage and associated products processing",6
,,Pâtisserie Amal Bohsali Canada inc.,"Laval, QC H7V 4C2",6321-Chefs,1
,,Patisserie Lajeunesse Vimont Inc.,"Laval, QC H7M 2P5",6322-Cooks,1
,,Paysages Rossignol inc.,"St-André-Avellin, QC J0V 1W0",8612-Landscaping and grounds maintenance labourers,11
,,Pépinière et Paysages Marcel Marin Inc.,"St-Augustin-de-Desmaures, QC G3A 1W7",8612-Landscaping and grounds maintenance labourers,4
,,PEPINIERE JARDIN 2000 INC.,"Sainte-Julie, QC J3E 1Y2",8612-Landscaping and grounds maintenance labourers,4
,,Perfection Inc.,"Courcelles, QC G0M 1C0","6342-Tailors, dressmakers, furriers and milliners",11
,,Plessitech inc.,"PLESSISVILLE, QC G6L 3N2",7237-Welders and related machine operators,6
,,Polybois,"Thetford Mines, QC G6G 7K7",9533-Other wood products assemblers and inspectors,4
,,Restaurant Leméac Café Bistro Inc.,"Montreal, QC H2V 2L1",6322-Cooks,1
,,RICHER-BOULET INC.,"Québec, QC G1M 3R7",8612-Landscaping and grounds maintenance labourers,12
,,Services Paysagers Martin Gagné inc.,"St-Basile-le-Grand, QC J3N 1M4",8612-Landscaping and grounds maintenance labourers,5
,,Signal Space Inc.,"Montréal, QC H2Y 1A3",2283-Information systems testing technicians,1
,,SJ Paysagiste Inc.,"LONGUEUIL, QC J4M 2Y6",8612-Landscaping and grounds maintenance labourers,7
,,T.B. Multi-Services Inc,"Lévis, QC G6W 0J2",8612-Landscaping and grounds maintenance labourers,3
,,Terrassement Technique Sylvain Labrecque Inc.,"Mont-Saint-Grégoire, QC J0J 1K0",8612-Landscaping and grounds maintenance labourers,9
,,Terrassements Portugais Inc.,"Québec, QC G2G 2N8",8612-Landscaping and grounds maintenance labourers,5
,,Transport Bourassa Inc.,"St-Jean-sur-Richelieu, QC J3B 8G3",7452-Material handlers,2
,,Ventilation LR inc.,"Plessisville, QC G6L 2Y7",9612-Labourers in metal fabrication,2
,,Viandes du Breton Inc. (Les),"Rivière-du-Loup, QC G5R 5X8","9462-Industrial butchers and meat cutters, poultry preparers and related workers",24
,,Villa mon domaine inc.,"Lévis, QC G6V 8B4","3413-Nurse aides, orderlies and patient service associates",2
,  Primary Agriculture,2736-0064 Québec inc.,"Saint-Laurent (Île d'Orléans), QC G0A 3Z0",8431-General farm workers,6
,,2744-6160 Québec inc.,"L'Assomption, QC J5W 1G7",8431-General farm workers,2
,,2745-4214 QUÉBEC INC.,"Alma, QC G8E 1A1",8431-General farm workers,1
,,2746-1912 QUÉBEC INC,"Bury, QC J0B 1J0",8431-General farm workers,1
,,2756-2396 Québec Inc.,"St-Alexis, QC J0K 1T0",8431-General farm workers,12
,,2948-1330 Québec Inc,"St-Roch-de-L'Achigan, QC J0K 3H0",8431-General farm workers,6
,,9011-1246 Québec Inc.,"St-Alexis, QC J0K 1T0",8431-General farm workers,1
,,9014-8222 Québec inc.,"Rawdon, QC J0K 1S0",8431-General farm workers,2
,,9019-0786 Québec Inc.,"St-Faustin-Lac-Carré, QC J0T 1J2",8432-Nursery and greenhouse workers,4
,,9029-0354 Québec Inc,"Saint-Jean-sur-Richelieu, QC J2X 5T9",8431-General farm workers,1
,,9029-8373 Québec inc.,"Franklin, QC J0S 1E0",8431-General farm workers,10
,,9038-8059 Québec Inc,"St-Chrysostome, QC J0S 1E0",8431-General farm workers,7
,,9057-0565 Québec Inc. (Vergers Leahy),"Franklin, QC J0S 1E0",8431-General farm workers,8
,,9058-3964 Quebec inc.,"Saint Jude, QC J0H 1P0",8431-General farm workers,70
,,9060-1667 Québec inc.,"Notre-Dame-des-Pins, QC G0M 1K0",8432-Nursery and greenhouse workers,4
,,9067-5588 Québec inc.,"Brigham, QC J2K 4E1",8431-General farm workers,3
,,9071-2985 Québec inc.,"Québec, QC G1B 1C8",8431-General farm workers,2
,,9072-1242 Québec Inc. (Ferme Féodal),"Saint-Raphaël, QC G0R 4C0",8431-General farm workers,1
,,9077-5750 Québec inc,"Val-Joli, QC J1S 0C1",8431-General farm workers,8
,,9085-9513 Québec Inc.,"Lotbinière, QC G0S 1S0",8431-General farm workers,3
,,9091-8558 QUÉBEC INC. (Service Avicole JGL),"Victoriaville, QC G6T 2B4",8431-General farm workers,19
,,9092-1248 Québec Inc.,"SAINT-AMBROISE, QC G7P 2A2",8431-General farm workers,8
,,9093-5537 QUÉBEC INC.,"Scott, QC G0S 3G0",8431-General farm workers,1
,,9103-6038 Québec inc.,"St-Rémi, QC J0L 2L0",8431-General farm workers,11
,,9115-5499 Québec Inc,"Sainte-Jeanne-d'Arc, QC G0W 1E0",8431-General farm workers,2
,,9127-7079 Québec inc,"St-Édouard, QC J0L 1Y0",8431-General farm workers,6
,,9128-1071 Quebec Inc,"St-Paul d'Abbotsford, QC J0E 1A0",8431-General farm workers,14
,,9130-3784 Québec inc.,"Senneville, QC H9X 3X4",8431-General farm workers,3
,,9132-8542 Québec. inc.,"Blainville, QC J7C 0V2",8432-Nursery and greenhouse workers,4
