"Employers who were issued a positive Labour Market Impact Assessment (LMIA) by stream, National Occupational Classification (NOC) 2011 and business location in 2019 (October-December)",,,,,
Province/Territory,Stream,Employer,Address,Occupation,Approved Positions
Quebec,    High Wage,9343-0221 Quebec Inc,"Brossard, QC J4Z 3H1",6322-Cooks,1
Quebec,    High Wage,9343-6889 Québec inc.,"QUÉBEC, QC G2G 2W3",6311-Food service supervisors,1
Quebec,    High Wage,9347-6695 Québec Inc,"TERREBONNE, QC J7M 1W1",6322-Cooks,1
Quebec,    High Wage,9362-5754 Québec Inc.,"MONTRÉAL, QC H1B 4B3",7312-Heavy-duty equipment mechanics,1
Quebec,    High Wage,9363-0317 Québec Inc.,"SAINT-GEORGES, QC G5Y 0C8",6322-Cooks,2
Quebec,    High Wage,9363-8575 Québec Inc.,"Montréal, QC H2Y 1A3",2175-Web designers and developers,1
Quebec,    High Wage,AAA Canada inc.,"SAINTE-THÉRÈSE, QC J7E 3H7",2233-Industrial engineering and manufacturing technologists and technicians,1
Quebec,    High Wage,AAR Aircraft Services - Trois Rivières ULC,"TROIS-RIVIÈRES, QC G9B 2N8",7315-Aircraft mechanics and aircraft inspectors,3
Quebec,    High Wage,ABB Inc.,"Montréal, QC H4S 0B5",2133-Electrical and electronics engineers,1
Quebec,    High Wage,Academie Linguistique Internationale,"MONTREAL, QC H3G 1T7",4163-Business development officers and marketing researchers and consultants,2
Quebec,    High Wage,Adacel Inc.,"MONTRÉAL, QC H3B 4G1",2272-Air traffic controllers and related occupations,1
Quebec,    High Wage,Aéroport de Québec inc.,"Québec, QC G2G 0J4",2232-Mechanical engineering technologists and technicians,1
Quebec,    High Wage,Aliments Shanti Inc.,"Montréal, QC H4N 1G5",6322-Cooks,1
Quebec,    High Wage,Alithya Canada Inc.,"Montréal, QC H3B 5M2",2281-Computer network technicians,1
Quebec,    High Wage,AMEX BOIS FRANC INC.,"PLESSISVILLE, QC G6L 3S6","0016-Senior managers - construction, transportation, production and utilities",1
Quebec,    High Wage,Amimac (2002) Ltée,"Jonquière, QC G7X 0C1",7311-Construction millwrights and industrial mechanics,8
Quebec,    High Wage,Andy Transport Inc.,"SAINT-LAURENT, QC H4T 1K2",7511-Transport truck drivers,10
Quebec,    High Wage,APN Inc.,"QUÉBEC, QC G1P 4S5",2232-Mechanical engineering technologists and technicians,1
Quebec,    High Wage,APP GROUP CANADA INC.,"MONTRÉAL, QC H2N 2K6","5232-Other performers, n.e.c.",1
Quebec,    High Wage,Arbo Direct Limitée,"MONTRÉAL, QC H2S 2E3",7312-Heavy-duty equipment mechanics,1
Quebec,    High Wage,Atelier Bélanger Inc.,"MAGOG, QC J1X 7J2",7231-Machinists and machining and tooling inspectors,2
Quebec,    High Wage,Atelier d'usinage Mégatech A.Q. Inc.,"Québec, QC G1P 4M9",7231-Machinists and machining and tooling inspectors,2
Quebec,    High Wage,Atelier Fabmec Inc.,"CHICOUTIMI, QC G7H 5B1",7237-Welders and related machine operators,1
Quebec,    High Wage,Aurel Harvey & Fils Inc.,"La Malbaie, QC G5A 1C5",7311-Construction millwrights and industrial mechanics,4
Quebec,    High Wage,Aurel Harvey & Fils Inc.,"Saint-Augustin-des-Desmaures, QC G3A 1W8",7237-Welders and related machine operators,2
Quebec,    High Wage,Aurel Harvey & Fils Inc.,"Saint-Augustin-des-Desmaures, QC G3A 1W8","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",2
Quebec,    High Wage,Auto Sherbrooke Mi-Vallon inc.,"SHERBROOKE, QC J1N 4H9",7322-Motor vehicle body repairers,2
Quebec,    High Wage,Autobus Laval Ltée,"QUEBEC, QC G1C 4N4","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",2
Quebec,    High Wage,AXESNETWORK SOLUTIONS INC.,"QUÉBEC, QC G1P 4G4",0213-Computer and information systems managers,1
Quebec,    High Wage,Banque Nationale du Canada,"Montréal, QC H3B 4L2",2171-Information systems analysts and consultants,1
Quebec,    High Wage,Beenox inc.,"Quebec, QC G1K 3H3",5241-Graphic designers and illustrators,1
Quebec,    High Wage,Béton Provincial Ltée,"MATANE, QC G4W 3M6",7511-Transport truck drivers,3
Quebec,    High Wage,Biscuits Leclerc Ltee,"ST-AUGUSTIN-DE-DESMAURE, QC G3A 1T1",7333-Electrical mechanics,1
Quebec,    High Wage,Bocci Deli Inc.,"LASALLE, QC H8N 1T8",5241-Graphic designers and illustrators,1
Quebec,    High Wage,Bonlook Inc.,"montreal, QC H4C 2C7",3231-Opticians,2
Quebec,    High Wage,Boulangerie Pain à Tartine inc.,"MONTRÉAL, QC H2L 1R7",6322-Cooks,1
Quebec,    High Wage,BRP inc.,"VALCOURT, QC J0E 2L0","1123-Professional occupations in advertising, marketing and public relations",1
Quebec,    High Wage,C.A.T. INC.,"COTEAU-DU-LAC, QC J0P 1B0",7511-Transport truck drivers,2
Quebec,    High Wage,C.F.R Dorchester inc.,"Sainte-Claire, QC G0R 2V0",7311-Construction millwrights and industrial mechanics,2
Quebec,    High Wage,C.F.R Dorchester inc.,"Sainte-Claire, QC G0R 2V0",7333-Electrical mechanics,1
Quebec,    High Wage,Camion a Tacos Grumman 78,"MONTRÉAL, QC H4C 3C5",0631-Restaurant and food service managers,1
Quebec,    High Wage,Carrosserie Gauthier et Fils Inc.,"TROIS-RIVIÈRES, QC G9A 4Y4",7322-Motor vehicle body repairers,1
Quebec,    High Wage,Carrosserie Martin Royer inc.,"TROIS-RIVIÈRES, QC G9A 5C9",7322-Motor vehicle body repairers,2
Quebec,    High Wage,CarrXpert Sainte-Julie Inc.,"STE-JULIE, QC J3E 0C2",7322-Motor vehicle body repairers,8
Quebec,    High Wage,CBR LASER INC.,"Plessisville, QC G6L 2Y2",7231-Machinists and machining and tooling inspectors,11
Quebec,    High Wage,CDÉC de Québec,"QUÉBEC, QC H1K 3G6",4163-Business development officers and marketing researchers and consultants,1
Quebec,    High Wage,Centre de collision des concessionnaires affiliées de Shawinigan Inc.,"SHAWINIGAN, QC G9N 4Y3",7322-Motor vehicle body repairers,1
Quebec,    High Wage,Centre de réparation hydraulique Hydrep Inc.,"JONQUIÈRE, QC G7X 9H3",7231-Machinists and machining and tooling inspectors,1
Quebec,    High Wage,Centre de Santé et de Services Sociaux de Laval,"Laval, QC H7V 3Y7",3012-Registered nurses and registered psychiatric nurses,1
Quebec,    High Wage,Centre d'expertise fromagère du Québec,"SAINT-HYACINTHE, QC J2S 8E3",2211-Chemical technologists and technicians,1
Quebec,    High Wage,Centre du Camion Amos inc.,"AMOS, QC J9T 3A2","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",2
Quebec,    High Wage,Centre du camion Mabo Inc,"VAL-D'OR, QC J9P 6Y6","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",2
Quebec,    High Wage,Centre Hospitalier de l'Université de Montréal,"MONTRÉAL, QC H2X 0A9",3012-Registered nurses and registered psychiatric nurses,11
Quebec,    High Wage,Centre intégré de santé et de services sociaux de la Côte-Nord,"Baie-Comeau, QC G5C 1P5",3012-Registered nurses and registered psychiatric nurses,1
Quebec,    High Wage,Centre intégré universitaire de santé et de services sociaux de la Capitale Nationale,"Baie-Saint-Paul, QC G0A 3V0",3012-Registered nurses and registered psychiatric nurses,5
Quebec,    High Wage,Centre intégré universitaire de santé et services sociaux de l'Estrie - Centre hospitalier universit,"Sherbrooke, QC J1G 1B1",3012-Registered nurses and registered psychiatric nurses,10
Quebec,    High Wage,CFR Dorchester Inc,"Sainte-Claire, QC G0R 2V0",7237-Welders and related machine operators,1
Quebec,    High Wage,Chappuis Halder INC.,"MONTRÉAL, QC H3A 3M8",1122-Professional occupations in business management consulting,1
Quebec,    High Wage,Charette excavation inc.,"Thurso, QC J0X 3B0",7312-Heavy-duty equipment mechanics,1
Quebec,    High Wage,Charl-Pol Inc.,"SAGEUNAY, QC G7B 0J4",7237-Welders and related machine operators,8
Quebec,    High Wage,CHATEAU FRONTENAC HOTEL LP,"Quebec, QC G1R 4P5",6322-Cooks,3
Quebec,    High Wage,Château M.T. Inc.,"Mont-Tremblant, QC J8E 1E1",6322-Cooks,2
Quebec,    High Wage,Chocmod Canada Inc.,"SAINT-JEAN-SUR-RICHELIEU, QC J2W 0G9","9213-Supervisors, food, beverage and associated products processing",1
Quebec,    High Wage,CHU de Québec-Université Laval,"QUÉBEC, QC G1R  2J",3012-Registered nurses and registered psychiatric nurses,1
Quebec,    High Wage,CHU Sainte-Justine,"MONTRÉAL, QC H3T 1C5",3012-Registered nurses and registered psychiatric nurses,5
Quebec,    High Wage,Ciao Technologies Inc,"QUÉBEC, QC G1W 2R2",2174-Computer programmers and interactive media developers,1
Quebec,    High Wage,CISSS de la Montérégie-Centre,"SAINT-JEAN-SUR-RICHELIEU, QC J3A 1T6",3012-Registered nurses and registered psychiatric nurses,5
Quebec,    High Wage,CISSS de la Montérégie-Est,"St-Hyacinthe, QC J2S 4Y8",3012-Registered nurses and registered psychiatric nurses,1
Quebec,    High Wage,CISSS de Laval,"LAVAL, QC H7M 3L9",3012-Registered nurses and registered psychiatric nurses,7
Quebec,    High Wage,CISSS de l'Outaouais,"GATINEAU, QC J8T 4J3",3012-Registered nurses and registered psychiatric nurses,3
Quebec,    High Wage,CIUSSS Centre-Sud de L'Ile de Montréal,"MONTRÉAL, QC H1T 1C2",3012-Registered nurses and registered psychiatric nurses,2
Quebec,    High Wage,CIUSSS Centre-Sud de L'Île de Montréal,"MONTRÉAL, QC H1T 1C2",3012-Registered nurses and registered psychiatric nurses,5
Quebec,    High Wage,CIUSSS de l'EST de l'île de Montréal,"MONTRÉAL, QC H1T 2M4",3012-Registered nurses and registered psychiatric nurses,5
Quebec,    High Wage,CIUSSS du Nord-de-l'Ile-de-Montréal,"MONTRÉAL, QC H4J  1C",3111-Specialist physicians,1
Quebec,    High Wage,CNC Solstice Inc.,"ST-HUBERT, QC J3Y 9G1",7231-Machinists and machining and tooling inspectors,7
Quebec,    High Wage,Coffrages Atlantique inc.,"Blainville, QC J7C 6B4",0711-Construction managers,1
Quebec,    High Wage,Commission Scolaire des Portages-de-l'Outaouais,"GATINEAU, QC J8X 2T3",4032-Elementary school and kindergarten teachers,1
Quebec,    High Wage,Communauté Hellénique du Grand Montréal,"Montréal, QC H3S 2V7",4032-Elementary school and kindergarten teachers,2
Quebec,    High Wage,Connexions Langue et Culture Inc.,"MONTRÉAL, QC H3B 1E5",1222-Executive assistants,1
Quebec,    High Wage,Consulair,"Québec, QC G1N 4L5",2241-Electrical and electronics engineering technologists and technicians,2
Quebec,    High Wage,Consulair Inc.,"Québec, QC G1N 4L5",2211-Chemical technologists and technicians,1
Quebec,    High Wage,Corporation Immo 1ère inc.,"MONTRÉAL, QC H1V 1C9",6322-Cooks,1
Quebec,    High Wage,Corporation Magil Construction,"MONTRÉAL, QC H4N 1J6",0711-Construction managers,1
Quebec,    High Wage,Coupe Laser Ultra Inc.,"POINTE-CLAIRE, QC H9R 1A3",9416-Metalworking and forging machine operators,3
Quebec,    High Wage,Couture Logistique Inc.,"SAINT-EPHREM, QC G0M 1R0",7511-Transport truck drivers,1
Quebec,    High Wage,Crème glacée et Café Marach Inc.,"Lasalle, QC H8N 1B1",2233-Industrial engineering and manufacturing technologists and technicians,1
Quebec,    High Wage,CYRELL AMP INC.,"Beloeil, QC J3G 6S4",2233-Industrial engineering and manufacturing technologists and technicians,1
Quebec,    High Wage,Desgagnés Marine Cargo Inc.,"VILLE DE QUÉBEC, QC G1K 8Z8","2273-Deck officers, water transport",7
Quebec,    High Wage,Desgagnés Marine Cargo Inc.,"VILLE DE QUÉBEC, QC G1K 8Z8","2274-Engineer officers, water transport",5
Quebec,    High Wage,Desgagnés Marine Petro Inc.,"VILLE DE QUÉBEC, QC G1K 8Z8","2273-Deck officers, water transport",4
Quebec,    High Wage,Desharnais centre du camion inc.,"QUÉBEC, QC G2K 1B7","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",6
Quebec,    High Wage,Diesel & Gaz Victo inc.,"Victoriaville, QC G6T 1T6","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",2
Quebec,    High Wage,Divertissements Gameloft Inc.,"Montréal, QC H2R 2Z5",4163-Business development officers and marketing researchers and consultants,1
Quebec,    High Wage,Divertissements Gameloft Inc.,"Montréal, QC H2R 2Z5",5225-Audio and video recording technicians,1
Quebec,    High Wage,Divertissements Gameloft Inc.,"Montréal, QC H2R 2Z5",5241-Graphic designers and illustrators,2
Quebec,    High Wage,Divex Marine Inc.,"Saint-Mathieu-de-Beloeil, QC J3G 2C9","7384-Other trades and related occupations, n.e.c.",1
Quebec,    High Wage,Ecole Satyam de Hatha Yoga,"Montréal, QC H2Y 2M2","5254-Program leaders and instructors in recreation, sport and fitness",1
Quebec,    High Wage,Élément AI Inc,"MONTRÉAL, QC H2S 3G9",2173-Software engineers and designers,1
Quebec,    High Wage,Element AI Inc.,"MONTRÉAL, QC H2S 3G9",2173-Software engineers and designers,1
Quebec,    High Wage,Entrepreneur Paysagistes Strathmore (1997) Ltée,"Montreal, QC H8N 2Z2",2225-Landscape and horticulture technicians and specialists,3
Quebec,    High Wage,ENTREPRISES R D ALLARD INC,"SAINT-GERMAIN-DE-GRANTHAM, QC J0C 1K0",7237-Welders and related machine operators,6
Quebec,    High Wage,Entretiens Qualibec Inc.,"Laval, QC H7L 4K5",7312-Heavy-duty equipment mechanics,1
Quebec,    High Wage,Équipement Pomerleau Inc.,"Thetford Mines, QC G6H 4G6",7311-Construction millwrights and industrial mechanics,2
Quebec,    High Wage,Équipements Frontmatec inc.,"St-Anselme, QC G0R 2N0",7237-Welders and related machine operators,2
Quebec,    High Wage,Équipements S. Laroche inc.,"Notre-Dame-du-Sacré-Coeur-d'Issoudu, QC G0S 1L",7237-Welders and related machine operators,1
Quebec,    High Wage,Estampro Inc,"St-Évariste, QC G0M 1S0",7237-Welders and related machine operators,2
Quebec,    High Wage,Eurovia Québec Construction inc.,"Boucherville, QC J4B 7L4",2131-Civil engineers,1
Quebec,    High Wage,Exagens Corp.,"MONTRÉAL, QC H2Y 1Z5",2174-Computer programmers and interactive media developers,1
Quebec,    High Wage,fabricant de poêles international Inc.,"St-Augustin-de-Desmaures, QC G3A 2H3",7237-Welders and related machine operators,3
Quebec,    High Wage,Fabrication SBL Inc.,"SAINT-BENOIT-LABRE, QC G0M 1P0",7237-Welders and related machine operators,1
Quebec,    High Wage,Fabrique Plus,"St-Germain-de-Grantham, QC J0C 1K0",7272-Cabinetmakers,2
Quebec,    High Wage,Fibrotek,"Clermont, QC G4A 1B7",7231-Machinists and machining and tooling inspectors,2
Quebec,    High Wage,Fix Auto Cartierville,"Montreal, QC H4K 2E7",7322-Motor vehicle body repairers,5
Quebec,    High Wage,Fix Auto St-Leonard,"Montreal, QC H1P 2B7",7322-Motor vehicle body repairers,1
Quebec,    High Wage,Flucticiel Amérique Du Nord Inc.,"MONTRÉAL, QC H3K 0A8",0601-Corporate sales managers,1
Quebec,    High Wage,Fondation Québec Cinéma,"MONTRÉAL, QC H2L 1S7",1311-Accounting technicians and bookkeepers,1
Quebec,    High Wage,Fonderie Poitras Ltée,"L'Islet, QC G0R 2C0",2233-Industrial engineering and manufacturing technologists and technicians,1
Quebec,    High Wage,Forages Technic-Eau Inc.,"SHERBROOKE, QC J1R 0P4",7373-Water well drillers,2
Quebec,    High Wage,Fruit d'Or Inc.,"Villeroy, QC G0S 3K0","9461-Process control and machine operators, food, beverage and associated products processing",4
Quebec,    High Wage,Futuroto Inc. Saint-Raymond Toyota,"SAINT-RAYMOND, QC G3L 4B2","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",2
Quebec,    High Wage,G Services Miniers Inc,"LAVAL, QC H7T 2R5",1222-Executive assistants,1
Quebec,    High Wage,Garage A.L. Poirier inc,"Rouyn-Noranda, QC J9X 4H5","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
Quebec,    High Wage,Garage JC Thérien Inc.,"Mirabel, QC J7J 1H1","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
Quebec,    High Wage,GARAGE MORIN DE ST-JEAN INC.,"ST-JEAN-SUR-RICHELIEU, QC J3B 8B5",7322-Motor vehicle body repairers,1
Quebec,    High Wage,Gaspésie Diesel Inc.,"New Richmond, QC G0C 2B0","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
Quebec,    High Wage,Gelpac Rouville solutions emballage Inc.,"Marieville, QC J3M 1R9","9614-Labourers in wood, pulp and paper processing",1
Quebec,    High Wage,Germain Chevrolet Buick GMC Inc.,"SAINT-RAYMOND, QC G3L 4B1","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",2
Quebec,    High Wage,GERMAIN NISSAN INC.,"DONNACONA, QC G3M 1W1","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",2
Quebec,    High Wage,GESTION D.M. & W. INC.,"Ancienne-Lorette, QC G2E 6L6",6311-Food service supervisors,2
Quebec,    High Wage,Gestion Dura Inc.,"MONTRÉAL, QC H3A 3L6","0013-Senior managers - financial, communications and other business services",1
Quebec,    High Wage,Gestion Pembroke Ltée,"Montréal, QC H3A 3S4",1112-Financial and investment analysts,1
Quebec,    High Wage,Gestion Pierre Devost Inc.,"SAINTE-CATHERINE-DE-LA-JACQUES-CART, QC G3N 1G","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
Quebec,    High Wage,Gestion Popcorn inc.,"SAINT-HYACINTHE, QC J2S 8R1",0631-Restaurant and food service managers,1
Quebec,    High Wage,Gestion S. Dubé Inc,"ST-CYRILLE-DE-WENDOVER, QC J1Z 1G8",0631-Restaurant and food service managers,3
Quebec,    High Wage,Gestions Serge Guillemette inc,"QUÉBEC, QC G2G 2B4","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
Quebec,    High Wage,Groupe JL Leclerc Inc.,"SAINT-ANTOINE-DE-TILLY, QC G0S  2C",7231-Machinists and machining and tooling inspectors,1
Quebec,    High Wage,Groupe Refraco Inc.,"Chicoutimi, QC G7K 1J2","7205-Contractors and supervisors, other construction trades, installers, repairers and servicers",3
Quebec,    High Wage,Groupe Ressources techniques Bâtir son quartier,"MONTRÉAL, QC H3K 1N9",4163-Business development officers and marketing researchers and consultants,1
Quebec,    High Wage,Groupe Technologies Desjardins inc.,"Montréal, QC H5B 1B2",2171-Information systems analysts and consultants,1
Quebec,    High Wage,HEC Montréal,"Montréal, QC H3T 2A7",4011-University professors and lecturers,1
Quebec,    High Wage,Hepco Electronics Ltd,"SAINT-LAURENT, QC H4S 1W2",2233-Industrial engineering and manufacturing technologists and technicians,1
Quebec,    High Wage,Hesper.io Inc.,"MONTRÉAL, QC H2Y 2H4",2175-Web designers and developers,1
Quebec,    High Wage,Hydro-Québec,"Varennes, QC J3X 1S1",2142-Metallurgical and materials engineers,1
Quebec,    High Wage,Imprimerie F.L Web INC.,"SAINT-GERMAIN-DE-GRANTHAM, QC J0C 1K0",9473-Binding and finishing machine operators,2
Quebec,    High Wage,Industek Inc.,"VICTORIAVILLE, QC G6T 2G8",7237-Welders and related machine operators,1
Quebec,    High Wage,Industries Mitacor Inc.,"SAIONT-LAURENT, QC H4S 1H3",1222-Executive assistants,1
Quebec,    High Wage,Inotech Fabrication Normandin,"NORMANDIN, QC G8M 4Y6",7237-Welders and related machine operators,2
Quebec,    High Wage,Institut de Cardiologie de Montréal,"MONTRÉAL, QC H1T 1C8",3012-Registered nurses and registered psychiatric nurses,12
Quebec,    High Wage,Institut universitaire de cardiologie et de pneumologie de Québec,"Québec, QC G1V 4G5",3012-Registered nurses and registered psychiatric nurses,1
Quebec,    High Wage,Intermark Transport Inc.,"La Prairie, QC J5R 6W9",7511-Transport truck drivers,10
Quebec,    High Wage,ISE Métal Inc.,"SHERBROOKE, QC J1C 0E5",9416-Metalworking and forging machine operators,3
Quebec,    High Wage,JSM Corporation (Ontario) Ltd.,"Montreal, QC H3X 2H9",1224-Property administrators,1
Quebec,    High Wage,Kahkashan Transport Inc,"Montreal, QC H4N 2T2",1525-Dispatchers,1
