"Employers who were issued a negative Labour Market Impact Assessment (LMIA) by stream, National Occupational Classification (NOC) 2011 and business location in 2019 (October-December)",,,,,
Province/Territory,Stream,Employer,Address,Occupation,Requested Positions
British Columbia,   Low Wage,Afghan Chopan Restaurant Ltd.,"SURREY, BC V3W 3A8","6711-Food counter attendants, kitchen helpers and related support occupations",2
British Columbia,   Low Wage,Albco Developments Ltd.,"RADIUM HOT SPRINGS, BC V0A 1M0","6711-Food counter attendants, kitchen helpers and related support occupations",1
British Columbia,   Low Wage,ALBERNI VALLEY GAMING ASSOCIATION,"Port Alberni, BC V9Y 8E9",6322-Cooks,2
British Columbia,   Low Wage,Alfa Pizza Ltd.(1979)Ltd.,"DELTA, BC V4L 2A2","6711-Food counter attendants, kitchen helpers and related support occupations",1
British Columbia,   Low Wage,Amato Gelato Ltd,"VANCOUVER, BC V5T 1A1","6711-Food counter attendants, kitchen helpers and related support occupations",2
British Columbia,   Low Wage,AMCGN MEDIA INC,"RICHMOND, BC V6X 2C2",5241-Graphic designers and illustrators,1
British Columbia,   Low Wage,Amir bakery LTD,"North Vancouver, BC V7L 2S8",6332-Bakers,1
British Columbia,   Low Wage,Angel Foods Ltd,"Coquitlam, BC V3J 2S7",6731-Light duty cleaners,2
British Columbia,   Low Wage,Anie's Pizza Bakery Inc,"CACHE CREEK, BC V0K 1H0",6322-Cooks,1
British Columbia,   Low Wage,Anie's Pizza Bakery Inc,"CACHE CREEK, BC V0K 1H0",6332-Bakers,1
British Columbia,   Low Wage,Anmol Beverage Enterprise (#3) Ltd,"VANCOUVER, BC V6C 3L0","6711-Food counter attendants, kitchen helpers and related support occupations",1
British Columbia,   Low Wage,ARROW ENVIRO INC.,"SURREY, BC V3V 3N4",7611-Construction trades helpers and labourers,2
British Columbia,   Low Wage,Ash Appliance Repair Ltd.,"VANCOUVER, BC V6H 3X8",7332-Appliance servicers and repairers,1
British Columbia,   Low Wage,Aspra Plumbing & Heating Ltd.,"DELTA, BC V4C 2E6",7611-Construction trades helpers and labourers,2
British Columbia,   Low Wage,ATJ Food Limited o/a Domino's Pizza #10029,"RICHMOND, BC V6X 3T3","6711-Food counter attendants, kitchen helpers and related support occupations",2
British Columbia,   Low Wage,Bai Bua Thai Cuisine Corp,"Vancouver, BC V5K 1Y8",6322-Cooks,1
British Columbia,   Low Wage,Ballroom Billiards Ltd,"Surrey, BC V3S 6K1","6711-Food counter attendants, kitchen helpers and related support occupations",2
British Columbia,   Low Wage,Barriere Sub 4 US Ent Ltd.,"Barriere, BC V0E 1E0",6311-Food service supervisors,1
British Columbia,   Low Wage,Bayside Inn & pub Ltd,"Alert Bay, BC V0N 1A0",6312-Executive housekeepers,1
British Columbia,   Low Wage,BDS Job Agency Ltd.,"SURREY, BC V3W 1A4",1241-Administrative assistants,2
British Columbia,   Low Wage,BDS Job Agency Ltd.,"SURREY, BC V3W 1A4",1311-Accounting technicians and bookkeepers,1
British Columbia,   Low Wage,BE Pressure Supply Inc.,"ABBOTSFORD, BC V2T 6W3",1521-Shippers and receivers,10
British Columbia,   Low Wage,Bescrop Holdings Inc. o/a Tapio Tea Company,"Richmond, BC V6V 1P3",1524-Purchasing and inventory control workers,1
British Columbia,   Low Wage,Bharowal Immigration & Education Solution Ltd.,"SURREY, BC V3W 2K7",1241-Administrative assistants,1
British Columbia,   Low Wage,Brite Star Painting Ltd.,"SURREY, BC V3T 1C1",7294-Painters and decorators (except interior decorators),2
British Columbia,   Low Wage,Cango Immigration Consulting Inc.,"Vancouver, BC V7Y 1K8",1241-Administrative assistants,1
British Columbia,   Low Wage,CENTRUM CONCIERGE & SECURITY LTD.,"Vancouver, BC V6B 2Z4",1224-Property administrators,1
British Columbia,   Low Wage,Chase Subway,"Chase, BC V0E 1M0",6311-Food service supervisors,2
British Columbia,   Low Wage,Chau Veggie Express,"VANCOUVER, BC V5P 3T8","6711-Food counter attendants, kitchen helpers and related support occupations",1
British Columbia,   Low Wage,Christine Jewellers Ltd,"Richmond, BC V6X 4J7","6344-Jewellers, jewellery and watch repairers and related occupations",1
British Columbia,   Low Wage,Chubby Funsters Ltd o/a Chubby Funsters Kitchen and Cocktails,"Revelstoke, BC V0E 2S0",6321-Chefs,1
British Columbia,   Low Wage,Circle M Outfitters,"PRINCE GEORGE, BC V2M 7A5",6532-Outdoor sport and recreational guides,2
British Columbia,   Low Wage,Columbia Seal Ltd.,"BURNABY, BC V5A 3J7",7611-Construction trades helpers and labourers,1
British Columbia,   Low Wage,Commons Pizza Ltd. o/a Uncle Fatih,"VANCOUVER, BC V6T 1Z1","6711-Food counter attendants, kitchen helpers and related support occupations",2
British Columbia,   Low Wage,Crisply Poulet Food Ltd,"North Vancouver, BC V7P 1R9","6711-Food counter attendants, kitchen helpers and related support occupations",1
British Columbia,   Low Wage,Crystal At York Banquet Centre Ltd.,"SURREY, BC V3W 3A8",1311-Accounting technicians and bookkeepers,1
British Columbia,   Low Wage,D & M Security Inc.,"Surrey, BC V3V 6A4",6541-Security guards and related security service occupations,1
British Columbia,   Low Wage,D Dhaliwal Construction Ltd.,"DELTA, BC V4C 0C5",7611-Construction trades helpers and labourers,2
British Columbia,   Low Wage,Danlan Enterprises Inc.,"Nanaimo, BC V9T 4T7",6311-Food service supervisors,1
British Columbia,   Low Wage,Dcat Partners Ltd,"Fort St John, BC V1J 0R4",6322-Cooks,7
British Columbia,   Low Wage,Delta Golf Course (2015) Ltd.,"Delta, BC V4K 3N3",1241-Administrative assistants,1
British Columbia,   Low Wage,Delta Golf Course (2015) Ltd.,"Delta, BC V4K 3N3",6311-Food service supervisors,1
British Columbia,   Low Wage,Delta Plumbing And Heating Ltd.,"Delta, BC V4C 6T8",7611-Construction trades helpers and labourers,1
British Columbia,   Low Wage,Deol Pacific Enterprises Ltd.,"Abbotsford, BC V4X 2M9","6711-Food counter attendants, kitchen helpers and related support occupations",1
British Columbia,   Low Wage,Dinestcorp Holding Ltd,"RICHMOND, BC V7C 0B8",6322-Cooks,1
British Columbia,   Low Wage,Dinestcorp Holding Ltd,"RICHMOND, BC V7C 0B8",6513-Food and beverage servers,1
British Columbia,   Low Wage,DOUBLE CROWN INVESTMENTS INC,"Surrey, BC V3W 2N5",6421-Retail salespersons,1
British Columbia,   Low Wage,Dragon Lotus Restaurant Ltd,"PEACHLAND, BC V0H 1X7",6322-Cooks,1
British Columbia,   Low Wage,Eagle Fencing Ltd.,"Chilliwack, BC V2R 0M7",6211-Retail sales supervisors,1
British Columbia,   Low Wage,Echo Fresh Food Ltd.,"BURNABY, BC V5J 0A3",6211-Retail sales supervisors,2
British Columbia,   Low Wage,El Comal Mexican Foods Corp.,"Burnaby, BC V5A 2H4","9617-Labourers in food, beverage and associated products processing",2
British Columbia,   Low Wage,ESSAR FINISHING CARPENTRY LTD.,"SURREY, BC V3W 0W9",1241-Administrative assistants,1
British Columbia,   Low Wage,Executive Hotels & Resorts,"BURNABY, BC V5C 3Y6",6311-Food service supervisors,1
British Columbia,   Low Wage,Felme Commercial LTD,"Kelowna, BC V1Y 1V8",6332-Bakers,1
British Columbia,   Low Wage,FESTAL CAFE LTD.,"vancouver, BC V6C 1T1",1311-Accounting technicians and bookkeepers,1
British Columbia,   Low Wage,FESTAL CAFE LTD.,"vancouver, BC V6C 1T1",6321-Chefs,1
British Columbia,   Low Wage,Four Olives Restaurant Ltd,"Vancouver, BC V6R 2J1",6322-Cooks,1
British Columbia,   Low Wage,Fraserview Tandoori House Ltd,"Vancouver, BC V5X 3J3","6331-Butchers, meat cutters and fishmongers - retail and wholesale",1
British Columbia,   Low Wage,Fresh Curry Bistro Ltd,"Surrey, BC V3T 2K1",6311-Food service supervisors,1
British Columbia,   Low Wage,Fusion Beauty Skin and Nails Inc,"Surrey, BC V3T 4X8","6562-Estheticians, electrologists and related occupations",2
British Columbia,   Low Wage,G & H Insulation Ltd.,"SURREY, BC V3X 2N3",7611-Construction trades helpers and labourers,2
British Columbia,   Low Wage,GD Holdings Ltd o/a Quiznos Sub,"DELTA, BC V4G 1L5","6711-Food counter attendants, kitchen helpers and related support occupations",2
British Columbia,   Low Wage,GH Sharma Enterprises Ltd.,"Maple Ridge, BC V2X 2P8",6211-Retail sales supervisors,1
British Columbia,   Low Wage,Global Montessori Leadership and Training Ltd,"Langley, BC V3A 3X1",4214-Early childhood educators and assistants,2
British Columbia,   Low Wage,Golden Dragon Restaurant,"Port Alberni, BC V9Y 5L6",6321-Chefs,1
British Columbia,   Low Wage,GoodHome Painting Inc.,"Vancouver, BC V6J 2K6",7294-Painters and decorators (except interior decorators),1
British Columbia,   Low Wage,Grace Of India Ltd,"Vancouver, BC V5V 3E1","6711-Food counter attendants, kitchen helpers and related support occupations",1
British Columbia,   Low Wage,Green Grass Productions Inc,"VANCOUVER, BC V6B 6L5",1241-Administrative assistants,1
British Columbia,   Low Wage,Gurnoor Homes Ltd.,"Surrey, BC V3W 0K3","7284-Plasterers, drywall installers and finishers and lathers",1
British Columbia,   Low Wage,H C Foods Ltd.,"NORTH VANCOUVER, BC V7R 2N9",6332-Bakers,2
British Columbia,   Low Wage,H&S Insulation Ltd,"SURREY, BC V3W 6X5",7611-Construction trades helpers and labourers,2
British Columbia,   Low Wage,Hawksworth Restaurant Services Inc.,"Vancouver, BC V6C 0B4",6311-Food service supervisors,1
British Columbia,   Low Wage,Heart Connection Inc.,"Vancouver, BC V6E 1C6",6322-Cooks,1
British Columbia,   Low Wage,Heart Connection Inc. o/a Ramen Danbo,"VANCOUVER, BC V6J 1S4",6322-Cooks,1
British Columbia,   Low Wage,Helios Roofing and Waterproofing Ltd.,"BURNABY, BC V5H 4H2",7611-Construction trades helpers and labourers,1
British Columbia,   Low Wage,Hi Five 24 Food Ltd.,"MAPLE RIDGE, BC V2W 1H5","6711-Food counter attendants, kitchen helpers and related support occupations",1
British Columbia,   Low Wage,Himalaya Indian Cuisine Ltd.,"ABBOTSFORD, BC V3T 2X9",6322-Cooks,1
British Columbia,   Low Wage,Himalaya Indian Cuisine Ltd.,"ABBOTSFORD, BC V3T 2X9",6513-Food and beverage servers,1
British Columbia,   Low Wage,HK Holdings Ltd,"Terrace, BC V8G 1P9",6513-Food and beverage servers,1
British Columbia,   Low Wage,Hobbs Gourmet Ltd,"Coquitlam, BC V3E 1K9","6711-Food counter attendants, kitchen helpers and related support occupations",2
British Columbia,   Low Wage,Home Life Construction Ltd.,"SURREY, BC V3W 2V7",7294-Painters and decorators (except interior decorators),1
British Columbia,   Low Wage,HY'S OF CANADA LTD. HY'S Whistler,"WHISTLER, BC V0N 1B4",6322-Cooks,6
British Columbia,   Low Wage,I.T. Productions Ltd.,"Burnaby, BC V5B 3A6",1241-Administrative assistants,1
British Columbia,   Low Wage,Imperial Shake Co. Ltd.,"MAPLE RIDGE, BC V2W 1B9","9614-Labourers in wood, pulp and paper processing",2
British Columbia,   Low Wage,Inno Foods Inc.,"Coquitlam, BC V3K 7C2","9213-Supervisors, food, beverage and associated products processing",1
British Columbia,   Low Wage,Inno Foods Inc.,"Coquitlam, BC V3K 7C2","9617-Labourers in food, beverage and associated products processing",5
British Columbia,   Low Wage,Internation Investments Inc o/a A&W Restaurant,"Abbotsford, BC V3G 2K8",6311-Food service supervisors,1
British Columbia,   Low Wage,J.D. FOODS LTD.,"KAMLOOPS, BC V2C 1E6",6322-Cooks,4
British Columbia,   Low Wage,Jag Painting Ltd.,"SURREY, BC V3W 3W6",7611-Construction trades helpers and labourers,2
British Columbia,   Low Wage,JAM-CAN CAFE INCORPORATED,"KAMLOOPS, BC V2B 3H3",6321-Chefs,1
British Columbia,   Low Wage,Jas Mann Roofing and Waterproofing Inc.,"SURREY, BC V3S 2L8",7611-Construction trades helpers and labourers,2
British Columbia,   Low Wage,JD Insulation Ltd.,"SURREY, BC V3R 2N8",7611-Construction trades helpers and labourers,2
British Columbia,   Low Wage,Jewel of India Restaurant Ltd,"White Rock, BC V4B 1C3",6322-Cooks,2
British Columbia,   Low Wage,Jhajj Lumber Corporation,"SURREY, BC V3S 7G7",7452-Material handlers,1
British Columbia,   Low Wage,JR2911 Investments Inc.,"LANGLEY, BC V2Y 3C1","6711-Food counter attendants, kitchen helpers and related support occupations",3
British Columbia,   Low Wage,K & M Dube Investments Inc,"FERNIE, BC V0B 1M0","6711-Food counter attendants, kitchen helpers and related support occupations",1
British Columbia,   Low Wage,K & S Auto Repair,"Abbotsford, BC V4X 2N3",1241-Administrative assistants,1
British Columbia,   Low Wage,KT Korean Restaurant Ltd.,"Kamloops, BC V2E 2J7",6322-Cooks,1
British Columbia,   Low Wage,KTC Restaurant Ltd.  o/a Cora's Breakfast and Lunch,"BURNABY, BC V5E 2V1",6322-Cooks,1
British Columbia,   Low Wage,Langan Restaurant Ltd.,"RICHMOND, BC V6X 3M7","6711-Food counter attendants, kitchen helpers and related support occupations",2
British Columbia,   Low Wage,Little Piggy Food Services Inc.,"Esquimalt, BC V9A 5V2",6322-Cooks,1
British Columbia,   Low Wage,Lo-Cost Auto Repairs Ltd.,"Richmond, BC V6X 2J2",1221-Administrative officers,1
British Columbia,   Low Wage,LOWER MAINLAND KITCHEN CABINETS LTD.,"Surrey, BC V3W 1R1",7611-Construction trades helpers and labourers,1
British Columbia,   Low Wage,Luxor Hair Salon Ltd,"Vancouver, BC V6M 1Z6","6562-Estheticians, electrologists and related occupations",1
British Columbia,   Low Wage,Madeleine(Hornby) Investments Ltd.,"Vancouver, BC V6Z 1S2",6311-Food service supervisors,1
British Columbia,   Low Wage,Main Bodega Inc.,"vancouver, BC V6A 2W1","6711-Food counter attendants, kitchen helpers and related support occupations",1
British Columbia,   Low Wage,Main Central Entertainment Limited o/a Colony Main,"VANCOUVER, BC V5T 3G3",6322-Cooks,1
British Columbia,   Low Wage,Marine Drive Collision Ltd.,"Vancouver, BC V6P 5Z2",7612-Other trades helpers and labourers,1
British Columbia,   Low Wage,Masteel America Corp,"Delta, BC V4G 1N2",7242-Industrial electricians,1
British Columbia,   Low Wage,Masuda Media Ltd.,"Courtenay, BC V9N 1K1",6322-Cooks,1
British Columbia,   Low Wage,McCallum Sandwiches Ltd,"ABBOTSFORD, BC V2S 3N3","6711-Food counter attendants, kitchen helpers and related support occupations",2
British Columbia,   Low Wage,Menzies Pet Hospital,"Chilliwack, BC V2P 5Z6",3213-Animal health technologists and veterinary technicians,1
British Columbia,   Low Wage,METRO 1 MEATS & TANDOORI TAKE AWAY LTD.,"Surrey, BC V3W 4G1",6322-Cooks,2
British Columbia,   Low Wage,METRO 1 MEATS & TANDOORI TAKE AWAY LTD.,"Surrey, BC V3W 4G1","6711-Food counter attendants, kitchen helpers and related support occupations",3
British Columbia,   Low Wage,Mom's Pizza & Pasta Ltd,"Taylor, BC V0C 2K0","6711-Food counter attendants, kitchen helpers and related support occupations",1
British Columbia,   Low Wage,Money's Beauty Hair Salon Ltd.,"Burnaby, BC V3N 3M4",6341-Hairstylists and barbers,1
British Columbia,   Low Wage,MR Moose's Childcare Learning Centre Ltd.,"Abbotsford, BC V2T 1S4",4214-Early childhood educators and assistants,2
British Columbia,   Low Wage,MRC Liquids+Solids Culinary Innovations Inc,"Vancouver, BC V6A 1R9",6311-Food service supervisors,1
British Columbia,   Low Wage,Nana Bakery Inc.,"BURNABY, BC V3N 5C1",6332-Bakers,1
British Columbia,   Low Wage,Navmukh Enterprises Ltd,"SURREY, BC V3W 2V7",1241-Administrative assistants,1
British Columbia,   Low Wage,NB ONOYA Geomatics & Construction Surveying Ltd,"SURREY, BC V3Z 6P4",2154-Land surveyors,2
British Columbia,   Low Wage,New Star Foods Inc.,"Coquitlam, BC V3B 1B9",6322-Cooks,1
British Columbia,   Low Wage,Newlands Golf & Country Club Ltd.,"Langley, BC V3A 3M3","6711-Food counter attendants, kitchen helpers and related support occupations",5
British Columbia,   Low Wage,Newlands Golf & Country Club Ltd.,"Langley, BC V3A 3M3",6731-Light duty cleaners,4
British Columbia,   Low Wage,No. 109 Seabright Holding Ltd DBA White Spot Restaurant,"Vancouver, BC V5N 2R5",6511-Maîtres d'hôtel and hosts/hostesses,1
British Columbia,   Low Wage,Norland Enterprises Ltd.,"Williams Lake, BC V2G 2W3",6311-Food service supervisors,2
British Columbia,   Low Wage,Onex Contracting Ltd,"Surrey, BC V3S 8Z7",7611-Construction trades helpers and labourers,2
British Columbia,   Low Wage,osaka sushi,"Courtenay, BC V9N 7R6",6322-Cooks,1
British Columbia,   Low Wage,P&B Enterprises Ltd (DBA) Subway Sandwich Shop,"NEW WESTMINSTER, BC V3L 2B8","6711-Food counter attendants, kitchen helpers and related support occupations",1
British Columbia,   Low Wage,Pacific Link Retail Group Inc.,"Richmond, BC V7A 5J5","6711-Food counter attendants, kitchen helpers and related support occupations",3
British Columbia,   Low Wage,Pacific Shower Doors (1995) Ltd.,"Burnaby, BC V5B 3A9",7292-Glaziers,1
British Columbia,   Low Wage,Paramjit's Kitchen,"Revelstoke, BC V0E 2S0",6322-Cooks,2
British Columbia,   Low Wage,Patara Framing Enterprises Ltd.,"Richmond, BC V6X 1P8",7611-Construction trades helpers and labourers,2
British Columbia,   Low Wage,Planet Immigration Services Inc.,"Surrey, BC V3W 3N4",1221-Administrative officers,1
British Columbia,   Low Wage,Planet Immigration Services Inc.,"Surrey, BC V3W 3N4",1311-Accounting technicians and bookkeepers,1
British Columbia,   Low Wage,Plus Alpha Food & Beverages Ltd.,"Vancouver, BC V6Z 1M5",6311-Food service supervisors,1
British Columbia,   Low Wage,Powered By Caffeine Enterprises Inc. o/a Bean Around the World Coffee House and Bistro (UBC),"Vancouver, BC V6T 1Z4",6311-Food service supervisors,1
British Columbia,   Low Wage,Proud Refrigerators Inc. dba Proud Refrigerators,"Burnaby, BC V5G 4K4",7332-Appliance servicers and repairers,1
British Columbia,   Low Wage,PUNJAB MASONARY LTD.,"SURREY, BC V3W 0E4",7611-Construction trades helpers and labourers,1
British Columbia,   Low Wage,Quality Quick Service Serve Inc.,"SMITHERS, BC V0J 2N0",6311-Food service supervisors,2
British Columbia,   Low Wage,R2Z Investments Ltd.,"MAPLE RIDGE, BC V2X 2T3",6341-Hairstylists and barbers,1
British Columbia,   Low Wage,Rama tiles and flooring ltd,"Surrey, BC V3W 6Y5",7611-Construction trades helpers and labourers,2
British Columbia,   Low Wage,READING GATE LEARNING CENTRE(BURNABY) LTD.,"BURNABY, BC V5H 2E7",1221-Administrative officers,1
British Columbia,   Low Wage,Regal Drywall Ltd.,"Surrey, BC V4N 0J8",7611-Construction trades helpers and labourers,2
British Columbia,   Low Wage,Rhodonna Abrera o/a The Balay Spa,"NORTH VANCOUVER, BC V7M 1A2","0651-Managers in customer and personal services, n.e.c.",1
British Columbia,   Low Wage,Richmond Transport Ltd,"ABBOTSFORD, BC V2T 3K1",1221-Administrative officers,1
British Columbia,   Low Wage,Rigby Built Contracting Ltd,"Fernie, BC V0B 1M2",7611-Construction trades helpers and labourers,1
British Columbia,   Low Wage,Rishi Holdings Ltd.,"VANCOUVER, BC V6N 2T6",7611-Construction trades helpers and labourers,1
British Columbia,   Low Wage,RJB Restaurants Inc. o/a Swiss Chalet,"WEST KELOWNA, BC V1Z 1J7",6322-Cooks,1
British Columbia,   Low Wage,RK'S House of Dosas Ltd. o/a House of Dosa,"Vancouver, BC V5V 3E3",6322-Cooks,1
British Columbia,   Low Wage,Ron's Insulation Ltd,"VANCOUVER, BC V5Z 4R5",7611-Construction trades helpers and labourers,1
British Columbia,   Low Wage,Rose Sweets & Tandoori Hut Ltd,"SURREY, BC V3W 3J7",6311-Food service supervisors,1
British Columbia,   Low Wage,RRGB Restaurants Canada Inc o/a Red Robin Gourmet Burgers and Brews,"LANGLEY, BC V2Y 1A2",6322-Cooks,3
British Columbia,   Low Wage,Safe Care Home Support Ltd.,"Coquitlam, BC V3B 6B4","4412-Home support workers, housekeepers and related occupations",3
British Columbia,   Low Wage,Sagada Holdings Inc,"CRESTON, BC V0B  1G",6211-Retail sales supervisors,3
British Columbia,   Low Wage,Sardis Bottle Depot Ltd.,"Chilliwack, BC V2R 3N5","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
British Columbia,   Low Wage,Selectwood Cabinets Ltd,"Richmond, BC V6W 1H7",1241-Administrative assistants,1
British Columbia,   Low Wage,Shan E Punjab Arts Club Ltd,"SURREY, BC V3W 0A6",5134-Dancers,2
British Columbia,   Low Wage,Simish Inc.,"Victoria, BC V8T 2C5",6316-Other services supervisors,1
British Columbia,   Low Wage,Singh Framing Limited,"Surrey, BC V3T 1E6",7611-Construction trades helpers and labourers,2
British Columbia,   Low Wage,Strait Coffee Ltd,"SECHELT, BC V0N  3A",6322-Cooks,1
British Columbia,   Low Wage,SUARAJ ENTERPRISES LIMITED,"WILLIAMS LAKE, BC V2G 1A2","6711-Food counter attendants, kitchen helpers and related support occupations",1
British Columbia,   Low Wage,Sumas Way Sub Ent Inc.,"ABBOTSFORD, BC V2S 8H2",6311-Food service supervisors,1
British Columbia,   Low Wage,Sunny International Home Services Ltd.,"Vancouver, BC V6H 1E5",6731-Light duty cleaners,1
British Columbia,   Low Wage,Sunshine Valley Recreation Inc.,"Manning Park, BC V0X 1R0",6525-Hotel front desk clerks,1
British Columbia,   Low Wage,Surrey Pizza & Chicken Ltd.,"DELTA, BC V4C 6R6",6322-Cooks,1
British Columbia,   Low Wage,Sushi Town Restaurant(Coquitlam) Ltd.,"Coquitlam, BC V3B 1C2",6322-Cooks,1
British Columbia,   Low Wage,Sylvestre's Flooring Ltd.,"ABBOTSFORD, BC V2S 4P8",7611-Construction trades helpers and labourers,2
British Columbia,   Low Wage,T Jones Enterprises Inc,"Vancouver, BC V6H 2W4",7271-Carpenters,1
British Columbia,   Low Wage,Tacorporation Restaurant Ltd.,"Vancouver, BC V5L 3Y4",6322-Cooks,1
British Columbia,   Low Wage,Tasty Tandoori Grill Restaurant Ltd.,"Vanderhoof, BC V0J 3A0",6513-Food and beverage servers,2
British Columbia,   Low Wage,Terra Breads Inc,"VANCOUVER, BC V5Y 1H4",6332-Bakers,1
British Columbia,   Low Wage,Thai Away Home,"Vancouver, BC V5Z 2W6",0631-Restaurant and food service managers,1
British Columbia,   Low Wage,THANG LONG TRAVEL LTD,"VANCOUVER, BC V5V 3C7",6521-Travel counsellors,1
British Columbia,   Low Wage,The Bombay Sweets,"Port Coquitlam, BC V3C 3H1","6711-Food counter attendants, kitchen helpers and related support occupations",2
British Columbia,   Low Wage,THE VALHALLA CABIN COMPANY LIMITED,"New Denver, BC V0G 1S0",6513-Food and beverage servers,1
British Columbia,   Low Wage,Tikarito Foods Incorporated,"BURNABY, BC V5A 4H7","6711-Food counter attendants, kitchen helpers and related support occupations",1
British Columbia,   Low Wage,TOWNHALL HOLDINGS LTD,"LANGLEY, BC V2Y 3H1",6322-Cooks,2
British Columbia,   Low Wage,TransWorld Immigration Consultancy Inc,"KELOWNA, BC V1Y 1R1",1241-Administrative assistants,1
British Columbia,   Low Wage,TYEK Industries(1993) Ltd.,"Vancouver, BC V6H 3R9",6322-Cooks,1
British Columbia,   Low Wage,Urban Gate Inc.,"Coquitlam, BC V3B 0C6",6332-Bakers,1
British Columbia,   Low Wage,Vack Enterprises Ltd,"SURREY, BC V3W 0M8",6311-Food service supervisors,2
British Columbia,   Low Wage,Vack Enterprises Ltd,"SURREY, BC V3W 0M8",6322-Cooks,1
British Columbia,   Low Wage,Vancouver Public Education Alliance Corp,"BURNABY, BC V5H 0E5",6321-Chefs,1
British Columbia,   Low Wage,Vestis Fashion Group Inc.,"Vancouver, BC V5Y 1K3",6222-Retail and wholesale buyers,1
British Columbia,   Low Wage,Wasabi Japanese Restaurant Ltd,"Vernon, BC V1T 9V2",6322-Cooks,1
British Columbia,   Low Wage,West Beach Ice Cream Ltd.,"VICTORIA, BC V8T 2C3",6311-Food service supervisors,1
British Columbia,   Low Wage,Whistler Blackcomb Employment Corp.,"WHISTLER, BC V8E 0X9",6322-Cooks,1
British Columbia,   Low Wage,White Star Construction Ltd,"ABBOTSFORD, BC V3T 5H7",7611-Construction trades helpers and labourers,2
British Columbia,   Low Wage,Willingdon Pizza Ltd O/A Uncle Fatih's Pizza,"BURNABY, BC V5C 0H6",6513-Food and beverage servers,1
British Columbia,   Low Wage,Willow Lash Labs Inc.,"Vancouver, BC V6B 2T4",1414-Receptionists,1
British Columbia,   Low Wage,Wingsum International Trading Inc.,"Richmond, BC V6W 1J9","9462-Industrial butchers and meat cutters, poultry preparers and related workers",5
British Columbia,   Low Wage,Xinricun Catering Group Canada Inc,"Richmond, BC V7C 0B1",0631-Restaurant and food service managers,1
British Columbia,   Low Wage,Yi Fang Taiwan Fruit Tea ( Canada) Ltd,"Vancouver, BC V6G 1C9",6311-Food service supervisors,1
British Columbia,   Low Wage,Zinc Salon Ltd. o/a Zinc Hair,"Vancouver, BC V5Z 1S7",6341-Hairstylists and barbers,1
British Columbia,  Primary Agriculture,0717260BC LTD,"Agassiz, BC V0M 1A2","8255-Contractors and supervisors, landscaping, grounds maintenance and horticulture services",1
British Columbia,  Primary Agriculture,0733885 B.C. LTD dba Horsting's Farm Market,"Chilliwack, BC V2P 7N1","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
British Columbia,  Primary Agriculture,1025669 B.C. Ltd.,"Surrey, BC V3S 0X4",0821-Managers in agriculture,1
British Columbia,  Primary Agriculture,1174022 B.C. Ltd.,"Creston, BC V0B 1G9","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",2
British Columbia,  Primary Agriculture,A&M Orchards Ltd.,"Keremeos, BC V0X 1N0",8431-General farm workers,12
British Columbia,  Primary Agriculture,Daybreak Farms (Terrace) Ltd.,"Terrace, BC V8G 0B3",0821-Managers in agriculture,1
British Columbia,  Primary Agriculture,Five Star Mushrooms Ltd.,"Aldergrove, BC V4W 2A4",8431-General farm workers,14
British Columbia,  Primary Agriculture,FRIND WINERY LTD,"VANCOUVER, BC V6C 3R1",8431-General farm workers,24
British Columbia,  Primary Agriculture,Grewal & Sons Enterprises Inc,"Abbotsford, BC V2T 4X3",0821-Managers in agriculture,2
British Columbia,  Primary Agriculture,H & R Orchards Ltd,"Canyon, BC V0B 1C0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
British Columbia,  Primary Agriculture,Holland Avenue Nursery LTD,"Victoria, BC V8Z 5K2",8432-Nursery and greenhouse workers,3
British Columbia,  Primary Agriculture,JP Farms Ltd.,"Delta, BC V4K 3N3",0821-Managers in agriculture,1
British Columbia,  Primary Agriculture,Kato's Nursery (2007) Ltd.,"ABBOTSFORD, BC V4X 1S3",8432-Nursery and greenhouse workers,12
British Columbia,  Primary Agriculture,KSG Farms Services Ltd.,"ABBOTSFORD, BC V4X 1S1",8431-General farm workers,8
British Columbia,  Primary Agriculture,La Frenz Estate Winery Ltd,"Penticton, BC V2A 8T5",8431-General farm workers,2
British Columbia,  Primary Agriculture,Makhane Farms Ltd,"Abbotsford, BC V2T 6S4",8431-General farm workers,12
British Columbia,  Primary Agriculture,Mariposa Fruit Market Ltd,"Keremeos, BC V0X 1N0",8431-General farm workers,12
British Columbia,  Primary Agriculture,Padda and Mattu Blueberry Farm Ltd,"SURREY, BC V3W 2C3",0821-Managers in agriculture,1
British Columbia,  Primary Agriculture,Phoenix Farms LTD.,"PITT MEADOWS, BC V3Y 1Z1",8431-General farm workers,30
British Columbia,  Primary Agriculture,POTANICALS GREEN GROWERS INC.,"Richmond, BC V7E 3S3",8432-Nursery and greenhouse workers,6
British Columbia,  Primary Agriculture,SAN INDUSTRIES LTD.,"LANGLEY, BC V1M 3N8",8432-Nursery and greenhouse workers,12
British Columbia,  Primary Agriculture,sandhill vineyards ltd.,"Oliver, BC V0H 1T1",8431-General farm workers,16
