"Employers who were issued a positive Labour Market Impact Assessment (LMIA) by stream, National Occupational Classification (NOC) 2011 and business location in 2019 (July-September)",,,,,
Province/Territory,Stream,Employer,Address,Occupation,Approved Positions
Quebec,    High Wage,9187-9684 Québec Inc. - M.A.G. Express,"Sherbrooke, QC J1R 0S7",7231-Machinists and machining and tooling inspectors,1
Quebec,    High Wage,9205-9161 Québec Inc.,"BEACONSFIELD, QC H9W 2E4",3114-Veterinarians,1
Quebec,    High Wage,9208-5489 Québec Inc. (Pizzeria Bottega Laval),"Laval, QC H7S 1N3",6322-Cooks,1
Quebec,    High Wage,"9215-5662 Quebec Inc. (Restaurant A&W, Sept-Îles)","Sept-Îles, QC G4R 1Y2",6311-Food service supervisors,3
Quebec,    High Wage,9219-1568QuebecInc,"Montreal, QC H4P 2H2",2172-Database analysts and data administrators,1
Quebec,    High Wage,9223-7569 Québec,"Québec, QC G1V 2L8",6322-Cooks,1
Quebec,    High Wage,9233-6767 Québec Inc,"SHERBROOKE, QC J1R 0H7",7312-Heavy-duty equipment mechanics,2
Quebec,    High Wage,9237-4701 Québec Inc.,"ROUYN NORANDA, QC J9X 2R4",6322-Cooks,1
Quebec,    High Wage,9269-1757 QUÉBEC INC. (Le Saint-Sau Pub Gourmand),"PRÉVOST, QC J0R 1R0",6322-Cooks,1
Quebec,    High Wage,9271-8808 Québec Inc,"BOISBRIAND, QC J7G 4K4",7511-Transport truck drivers,1
Quebec,    High Wage,9274-4531 Québec inc.,"QUÉBEC, QC G1V 1A4",7322-Motor vehicle body repairers,5
Quebec,    High Wage,9281-1413 Québec Inc.,"ROUYN-NORANDA, QC J9X 4K9",7322-Motor vehicle body repairers,1
Quebec,    High Wage,9288-5821 Québec Inc,"POINT-CLAIRE, QC H9R 4T2",1223-Human resources and recruitment officers,1
Quebec,    High Wage,9292-2665 QUEBEC INC,"Verdun, QC H3E 1E6",6321-Chefs,1
Quebec,    High Wage,9296-3057 Québec inc.,"MONTRÉAL, QC H2W 1Y2",6321-Chefs,1
Quebec,    High Wage,9320-2174 Québec inc.,"QUÉBEC, QC G1H 2W3",2174-Computer programmers and interactive media developers,1
Quebec,    High Wage,9325-0033 Québec Inc.,"Montréal, QC H3H 2M4",0631-Restaurant and food service managers,1
Quebec,    High Wage,9325-0033 Québec Inc.,"Montréal, QC H3H 2M4",6322-Cooks,1
Quebec,    High Wage,9331-0084 Québec Inc.,"MONTREAL, QC H1P 2A9",5244-Artisans and craftspersons,1
Quebec,    High Wage,9337245 Canada Inc.,"LACHINE, QC H8R 1A1",5241-Graphic designers and illustrators,1
Quebec,    High Wage,9338-0186 Québec Inc.,"ROUYN-NORANDA, QC J9X 6P9",6311-Food service supervisors,1
Quebec,    High Wage,9340-4952 Québec Inc,"Montréal, QC H2Y 2G3",6321-Chefs,3
Quebec,    High Wage,9342-6476 Québec Inc,"Montréal, QC H3H 1M6",6322-Cooks,2
Quebec,    High Wage,9346-0863 Quebec INC. (Garage Cristal),"MONTRÉAL, QC H4P 2A7","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
Quebec,    High Wage,9355-2834 Québec Inc.,"ROSEMÈRE, QC J7A 2H2",6321-Chefs,1
Quebec,    High Wage,9357-5140 QC inc. / Resto-Pub Dix 93,"SAINTE-MARIE, QC G6E 1M9",6322-Cooks,2
Quebec,    High Wage,9364-4018 Québec inc.,"MONTREAL, QC H3J 1R1",4214-Early childhood educators and assistants,1
Quebec,    High Wage,A. & R. Belley inc.,"Sherbrooke, QC J1K 2B3","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
Quebec,    High Wage,A. Malo Compagnie Limitée,"Joliette, QC J6E 5N9",7231-Machinists and machining and tooling inspectors,2
Quebec,    High Wage,AAR Aircraft Services - Trois Rivières ULC,"TROIS-RIVIÈRES, QC G9B 2N8",7315-Aircraft mechanics and aircraft inspectors,2
Quebec,    High Wage,Accord Expositions Inc.,"LACHINE, QC H8T 3J9",0601-Corporate sales managers,1
Quebec,    High Wage,Aciers Inoxydables Équinox Inc.,"Boisbriand, QC J7H 1P8",7237-Welders and related machine operators,3
Quebec,    High Wage,ADF Diesel Rive-Sud Inc.,"CANDIAC, QC J5R 0G7",7312-Heavy-duty equipment mechanics,1
Quebec,    High Wage,Agrimetal Inc,"Wickham, QC J0C 1S0",7237-Welders and related machine operators,2
Quebec,    High Wage,Air Canada,"Dorval, QC H4Y 1H4",1121-Human resources professionals,2
Quebec,    High Wage,Alimentation Mohamed Sbaihi Inc.,"MONTRÉAL, QC H4L 3M8",1222-Executive assistants,1
Quebec,    High Wage,Aliments Shanti Inc.,"Montréal, QC H4N 1G5",6321-Chefs,1
Quebec,    High Wage,ALIMENTS VARMA INC (DOSA POINTE),"MONTRÉAL, QC H3N 1S2",6321-Chefs,1
Quebec,    High Wage,Allinov Inc.,"MARIEVILLE, QC J3M 1E1",7237-Welders and related machine operators,3
Quebec,    High Wage,Alta Precision Inc.,"Anjou, QC H1J 2S1",7231-Machinists and machining and tooling inspectors,1
Quebec,    High Wage,Amimac (2002) Ltée,"Jonquière, QC G7X 0C1",7237-Welders and related machine operators,4
Quebec,    High Wage,Andy Transport Inc.,"SAINT-LAURENT, QC H4T 1K2","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",2
Quebec,    High Wage,APN INC,"Québec, QC G1P 4S5",7231-Machinists and machining and tooling inspectors,4
Quebec,    High Wage,Arche Technologies de l'information,"Montréal, QC H2G 1J4",2175-Web designers and developers,7
Quebec,    High Wage,Arivac Inc.,"SAINT-HYACINTHE, QC J2S 6L7",0111-Financial managers,1
Quebec,    High Wage,Atelier d'Usinage Carignan Inc.,"LÉVIS, QC G7A 1B3",7231-Machinists and machining and tooling inspectors,1
Quebec,    High Wage,Atelier d'usinage Mégatech AQ inc.,"Québec, QC G1P 4M9",7231-Machinists and machining and tooling inspectors,1
Quebec,    High Wage,Atelier d'Usinage Ray-Jean Inc.,"SAINT-GEORGES, QC G5Y 8J2",7231-Machinists and machining and tooling inspectors,1
Quebec,    High Wage,Atelier Usinage Richelieu Inc.,"STE-VICTOIRE-DE-SOREL, QC J0G 1T0",7231-Machinists and machining and tooling inspectors,5
Quebec,    High Wage,Atlas Aeronautik,"GRANBY, QC J2G 3Z3",7231-Machinists and machining and tooling inspectors,2
Quebec,    High Wage,Auberge Orford Inc,"MAGOG, QC J1X 3K9",6322-Cooks,2
Quebec,    High Wage,Auberge West Brome (Restaurants) Inc.,"WEST BROME, QC J0E 2P0",6321-Chefs,1
Quebec,    High Wage,Aurel Harvey & Fils Inc.,"La Malbaie, QC G5A 1C5","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",3
Quebec,    High Wage,AUTOINTEX INC.,"Lachine, QC H8S 1B4",2282-User support technicians,1
Quebec,    High Wage,AUTOMOTIVE DATA SOLUTIONS INC.,"Montréal, QC H4P 2G1",2174-Computer programmers and interactive media developers,1
Quebec,    High Wage,Autos Martel & Heroux Inc.,"ANJOU, QC H1J 1M5",7322-Motor vehicle body repairers,1
Quebec,    High Wage,Banque Nationale du Canada,"Montréal, QC H3B 4L2",2173-Software engineers and designers,1
Quebec,    High Wage,Banque Nationale du Canada,"Montréal, QC H3B 4L2",2174-Computer programmers and interactive media developers,1
Quebec,    High Wage,BARDOBEC INC.,"Saint-Just-de-Bretenières, QC G0R 3H0","9614-Labourers in wood, pulp and paper processing",3
Quebec,    High Wage,Behaviour Interactive Inc.,"MONTRÉAL, QC H2S 3H1",5241-Graphic designers and illustrators,1
Quebec,    High Wage,Bestar inc.,"LAC MÉGANTIC, QC G6B 2C3",7333-Electrical mechanics,1
Quebec,    High Wage,Béton Bolduc Inc.,"SAINTE-MARIE DE BEAUCE, QC G6E 1G8",7311-Construction millwrights and industrial mechanics,1
Quebec,    High Wage,Bétons Architecturaux Breton (B.A.B) inc.,"LÉVIS, QC G6W 5M6",2231-Civil engineering technologists and technicians,1
Quebec,    High Wage,Bétons Architecturaux Breton (B.A.B) inc.,"LÉVIS, QC G6W 5M6",7237-Welders and related machine operators,2
Quebec,    High Wage,Bleu Tech Montreal Inc,"LAVAL, QC H7R 6E9",2131-Civil engineers,1
Quebec,    High Wage,BNP Paribas,"Montréal, QC H3A 2W8",1111-Financial auditors and accountants,1
Quebec,    High Wage,BNP Paribas Solutions TI Canada Inc.,"Montréal, QC H3A 2W8",2171-Information systems analysts and consultants,1
Quebec,    High Wage,Bombardier Transportation Canada Inc.,"St-Bruno, QC J3V 6E6",2132-Mechanical engineers,1
Quebec,    High Wage,BOULANGERIE ST-METHODE Inc.,"ADSTOCK, QC G0N 1S0",7311-Construction millwrights and industrial mechanics,1
Quebec,    High Wage,BOUTIQUE LA VIE EN ROSE INC.,"Montréal, QC H1V 1A6",2175-Web designers and developers,1
Quebec,    High Wage,BRP inc.,"VALCOURT, QC J0E 2L0",2132-Mechanical engineers,2
Quebec,    High Wage,BRP inc.,"VALCOURT, QC J0E 2L0",2252-Industrial designers,1
Quebec,    High Wage,Buffet Traiteur Le Molière Inc.,"MONTRÉAL, QC H2V 2K8",6322-Cooks,1
Quebec,    High Wage,C.H. Express inc,"St-Jean-sur-Richelieu, QC J2X 5A9",7511-Transport truck drivers,1
Quebec,    High Wage,C.N.C. TRACY INC.,"Sorel-Tracy, QC J3R 2B9",7231-Machinists and machining and tooling inspectors,2
Quebec,    High Wage,C2.MTL,"MONTRÉAL, QC H3B 1A5",2175-Web designers and developers,1
Quebec,    High Wage,Camions Western Star Mauricie inc.,"BECANCOUR, QC G9H 1X7","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
Quebec,    High Wage,Canam Bâtiments et Structures inc.,"SAINT-GEDEON-DE-BEAUCE, QC G0M 1T0",7237-Welders and related machine operators,18
Quebec,    High Wage,CBR LASER INC.,"Plessisville, QC G6L 2Y2",7231-Machinists and machining and tooling inspectors,13
Quebec,    High Wage,Centre de Collision Centre-Ville Inc.,"Montreal, QC H3K 2A4",7322-Motor vehicle body repairers,3
Quebec,    High Wage,Centre de Collision ouest inc.,"POINTE-CLAIRE, QC H9R 4L6",7322-Motor vehicle body repairers,1
Quebec,    High Wage,Centre de réparation hydraulique Hydrep Inc.,"JONQUIÈRE, QC G7X 9H3",2253-Drafting technologists and technicians,1
Quebec,    High Wage,Centre de réparation hydraulique Hydrep Inc.,"JONQUIÈRE, QC G7X 9H3",7231-Machinists and machining and tooling inspectors,2
Quebec,    High Wage,Centre de réparation hydraulique Hydrep Inc.,"JONQUIÈRE, QC G7X 9H3",7333-Electrical mechanics,1
Quebec,    High Wage,Centre de Santé et de Services Sociaux de Laval,"Laval, QC H7V 3Y7",3012-Registered nurses and registered psychiatric nurses,1
Quebec,    High Wage,Centre du camion Mabo Inc,"VAL-D'OR, QC J9P 6Y6","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",2
Quebec,    High Wage,Centre Hospitalier de l'Université de Montréal,"MONTRÉAL, QC H2X 0A9",3012-Registered nurses and registered psychiatric nurses,4
Quebec,    High Wage,Centre universitaire de santé McGill,"Montréal, QC H4P 2P5",2174-Computer programmers and interactive media developers,1
Quebec,    High Wage,CFR Dorchester Inc,"Sainte-Claire, QC G0R 2V0",7237-Welders and related machine operators,2
Quebec,    High Wage,CFR Dorchester Inc,"Sainte-Claire, QC G0R 2V0",7311-Construction millwrights and industrial mechanics,3
Quebec,    High Wage,CFR Dorchester Inc,"Sainte-Claire, QC G0R 2V0",7333-Electrical mechanics,1
Quebec,    High Wage,CGI Information Systems and Management Consultants Inc.,"MONTREAL, QC H3G  1T",2171-Information systems analysts and consultants,1
Quebec,    High Wage,CGI Information Systems and Management Consultants Inc.,"MONTREAL, QC H3G  1T",2281-Computer network technicians,1
Quebec,    High Wage,Charl-Pol inc.,"Portneuf, QC G0A 2Y0",7237-Welders and related machine operators,4
Quebec,    High Wage,Chez Fatima,"Gatineau, QC J8X 2K2",6322-Cooks,1
Quebec,    High Wage,CHU Sainte-Justine,"MONTRÉAL, QC H3T 1C5",3012-Registered nurses and registered psychiatric nurses,3
Quebec,    High Wage,CIMA+ S.E.N.C.,"Laval, QC H7V 3Z2",0711-Construction managers,1
Quebec,    High Wage,CISSS de Chaudière-Appalaches,"SAINTE-MARIE, QC G6E 3E2","3413-Nurse aides, orderlies and patient service associates",34
Quebec,    High Wage,CISSS de la Côte-Nord,"BAIE-COMEAU, QC G5C 1P5",3012-Registered nurses and registered psychiatric nurses,1
Quebec,    High Wage,CISSS de la Montérégie-Centre,"SAINT-JEAN-SUR-RICHELIEU, QC J3A 1T6",3012-Registered nurses and registered psychiatric nurses,11
Quebec,    High Wage,CISSS de la Montérégie-Est,"St-Hyacinthe, QC J2S 4Y8",3012-Registered nurses and registered psychiatric nurses,6
Quebec,    High Wage,Citerne Almac International inc.,"Lanoraie, QC J0K 1E0",7237-Welders and related machine operators,1
Quebec,    High Wage,CIUSSS Centre-Sud de L'Ile de Montréal,"MONTRÉAL, QC H1T 1C2",3012-Registered nurses and registered psychiatric nurses,4
Quebec,    High Wage,CMLabs Simulations,"Montreal, QC H3C 1T2",2132-Mechanical engineers,1
Quebec,    High Wage,CNC CONTRÔLE INC.,"SAINT-DENIS-DE-BROMPTON, QC J0B 2P0",7333-Electrical mechanics,1
Quebec,    High Wage,COBREX INC.,"LAVAL, QC H7L 5B9","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",3
Quebec,    High Wage,Commission Scolaire des Portages de l'Outaouais,"GATINEAU, QC J8X 2T3",4032-Elementary school and kindergarten teachers,2
Quebec,    High Wage,Communication Visuelle,"Laval, QC H7K 3N1","5232-Other performers, n.e.c.",3
Quebec,    High Wage,Composites Leclair inc.,"MONTRÉAL, QC H2Y 1X4",7231-Machinists and machining and tooling inspectors,2
Quebec,    High Wage,Concordia University,"Montréal, QC H3G 1M8",4011-University professors and lecturers,5
Quebec,    High Wage,Conseillers en gestion et informatique CGI Inc.,"Montreal, QC H3G 1T4",2174-Computer programmers and interactive media developers,1
Quebec,    High Wage,Constructions iLAND Inc.,"VAL-DAVID, QC J0T 2N0","7205-Contractors and supervisors, other construction trades, installers, repairers and servicers",1
Quebec,    High Wage,Consultants F. Drapeau Inc.,"ST-MATHIEU-DE-BELOEIL, QC J3G 0S4",7311-Construction millwrights and industrial mechanics,2
Quebec,    High Wage,Convertex Inc.,"PRINCEVILLE, QC G6L 4M1",2174-Computer programmers and interactive media developers,1
Quebec,    High Wage,Convertex Inc.,"PRINCEVILLE, QC G6L 4M1","6342-Tailors, dressmakers, furriers and milliners",7
Quebec,    High Wage,CorActive High-Tech Inc.,"QUÉBEC, QC G2C 1S9",2111-Physicists and astronomers,1
Quebec,    High Wage,Corem,"Québec, QC G1N 1X7",2142-Metallurgical and materials engineers,1
Quebec,    High Wage,Crown Granite Inc.,"DORVAL, QC H9P 1H3",7283-Tilesetters,1
Quebec,    High Wage,CROWN RING INC.,"Montréal, QC H4P 1A1","6344-Jewellers, jewellery and watch repairers and related occupations",1
Quebec,    High Wage,CTMA Traversier Ltée,"CAP-AUX-MEULES, QC G4T 1J3",7532-Water transport deck and engine room crew,2
Quebec,    High Wage,D.A.B. Transport Inc.,"MIRABEL, QC J0J 0A9",7511-Transport truck drivers,3
Quebec,    High Wage,Dassault Systèmes Canada Inc.,"Montréal, QC H2Y 1N9",2171-Information systems analysts and consultants,1
Quebec,    High Wage,Deepemploi Inc,"MONTREAL, QC H1X 3J7",2175-Web designers and developers,1
Quebec,    High Wage,Delafontaine Inc.,"SHERBROOKE, QC J1L 1K4",7237-Welders and related machine operators,2
Quebec,    High Wage,Diabsolut Inc.,"Pointe-Claire, QC H9R 5P4",2171-Information systems analysts and consultants,1
Quebec,    High Wage,Di-O-Matic Inc.,"Montréal, QC H2G 2M6","5131-Producers, directors, choreographers and related occupations",1
Quebec,    High Wage,Divertissements Gameloft Inc.,"Montréal, QC H2R 2Z5",2174-Computer programmers and interactive media developers,2
Quebec,    High Wage,Duplessis Mecanique inc.,"ST-ÉTIENNE-DES-GRES, QC G0X 2P0","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
Quebec,    High Wage,Ebénisterie St-Georges Inc.,"ST-GEORGES, QC G6A 1L3",2253-Drafting technologists and technicians,1
Quebec,    High Wage,Ecole Polytechnique de Montréal,"Montréal, QC H3C 3A7",4011-University professors and lecturers,1
Quebec,    High Wage,Element AI Inc.,"MONTRÉAL, QC H2S 3G9",2173-Software engineers and designers,1
Quebec,    High Wage,Elyo Shawarma Inc.,"GATINEAU, QC J8T 5T7",0631-Restaurant and food service managers,1
Quebec,    High Wage,Emergex Subventions inc.,"MONTRÉAL, QC H2Y 1Z8",6221-Technical sales specialists - wholesale trade,1
Quebec,    High Wage,Equipement Amos Ltee.,"AMOS, QC J9T 4M1","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",2
Quebec,    High Wage,ÉQUIPEMENT GATINEAU INC.,"GATINEAU, QC J8R 3X3",7237-Welders and related machine operators,3
Quebec,    High Wage,ÉQUIPEMENT GATINEAU INC.,"GATINEAU, QC J8R 3X3",7312-Heavy-duty equipment mechanics,4
Quebec,    High Wage,Équipements Frontmatec Inc.,"Saint-Anselme, QC G0R 2N0",7311-Construction millwrights and industrial mechanics,1
Quebec,    High Wage,Équipements Lafontaine Inc.,"Lévis, QC G6V 7M5",7312-Heavy-duty equipment mechanics,1
Quebec,    High Wage,Équipements Marquis Inc.,"SHERBROOKE, QC J1N 0H2",7312-Heavy-duty equipment mechanics,2
Quebec,    High Wage,Equipements Smartbox inc.,"Westmount, QC H3Z 1P7",2174-Computer programmers and interactive media developers,1
Quebec,    High Wage,Équipements Twin Inc,"MONTRÉAL, QC H1J 1R4",7237-Welders and related machine operators,3
Quebec,    High Wage,Équipements Twin Inc,"MONTRÉAL, QC H1J 1R4","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",8
Quebec,    High Wage,Escale Santé du Jardin Botanique,"Montréal, QC H1Y 3N1",3236-Massage therapists,1
Quebec,    High Wage,Eski Inc.,"Montréal, QC H2N 1A3",1241-Administrative assistants,1
Quebec,    High Wage,Express Logan Inc.,"Windsor, QC J1S 2Z7",7511-Transport truck drivers,3
Quebec,    High Wage,Fabrication Beauce-Atlas Inc.,"SAINTE-MARIE, QC G6E 1B5",2253-Drafting technologists and technicians,1
Quebec,    High Wage,Fabrication Beauce-Atlas Inc.,"SAINTE-MARIE, QC G6E 1B5",7235-Structural metal and platework fabricators and fitters,2
Quebec,    High Wage,Fabrication Beauce-Atlas Inc.,"SAINTE-MARIE, QC G6E 1B5",7237-Welders and related machine operators,2
Quebec,    High Wage,Fabrication Beauce-Atlas Inc.,"SAINTE-MARIE, QC G6E 1B5",7333-Electrical mechanics,2
Quebec,    High Wage,Fabrication Beauce-Atlas Inc.,"SAINTE-MARIE, QC G6E 1B5",7452-Material handlers,2
Quebec,    High Wage,Fibrotek Matériaux avancés Inc.,"Clermont, QC G4A 1B7",2132-Mechanical engineers,1
Quebec,    High Wage,Foko Inc.,"GATINEAU, QC J8X 2K4",2174-Computer programmers and interactive media developers,2
Quebec,    High Wage,Forages Technic-Eau Inc.,"SHERBROOKE, QC J1R 0P4",7312-Heavy-duty equipment mechanics,3
Quebec,    High Wage,Gabriel Aubé Inc.,"LA SARRE, QC J9Z 2K6",7312-Heavy-duty equipment mechanics,2
Quebec,    High Wage,Garage Dostie INC.,"SHERBROOKE, QC J1N 2G6","7334-Motorcycle, all-terrain vehicle and other related mechanics",1
Quebec,    High Wage,GARAGE HENRI-LOUIS BEGIN INC,"SAINT-GEORGE, QC G5Y 5B9","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",2
Quebec,    High Wage,Garage Poirier & Fils Ltée,"VAL-D'OR, QC J9P 1W4","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
Quebec,    High Wage,Garage V.N.G Inc.,"Montréal, QC H4P 1M2",7322-Motor vehicle body repairers,3
Quebec,    High Wage,GDG Info Inc.,"QUÉBEC, QC G1K 9C5",2171-Information systems analysts and consultants,1
