"Employers who were issued a positive Labour Market Impact Assessment (LMIA) by stream, National Occupational Classification (NOC) 2011 and business location in 2019 (January-March)",,,,,
Province/Territory,Stream,Employer,Address,Occupation,Approved Positions
,,CHARTWELL SHIPPING LTD,"MONTRÉAL, QC H3Z 2Y5",1241-Administrative assistants,1
,,Chibougamau Automobile Inc.,"CHIBOUGAMAU, QC G8P 1R1","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
,,CIF Métal Ltée,"Thetford Mines, QC G6G 8B2",7231-Machinists and machining and tooling inspectors,1
,,,,9412-Foundry workers,6
,,Cinesite Inc.,"MONTRÉAL, QC H2Y 0A3",2281-Computer network technicians,1
,,,,"5131-Producers, directors, choreographers and related occupations",1
,,,,5241-Graphic designers and illustrators,4
,,CISSS de la Montérégie-Centre,"SAINT-JEAN-SUR-RICHELIEU, QC J3A 1T6",3012-Registered nurses and registered psychiatric nurses,9
,,CISSS de la Montérégie-Est,"St-Hyacinthe, QC J2S 4Y8",3012-Registered nurses and registered psychiatric nurses,7
,,Clermond Hamel Ltée,"Saint-Ephrem-de-Beauce, QC G0M 1R0",7312-Heavy-duty equipment mechanics,1
,,Cofomo Développement Inc.,"MONTRÉAL, QC H3B 4W5",2171-Information systems analysts and consultants,3
,,,,2174-Computer programmers and interactive media developers,3
,,Collège des médecins du Québec,"Montréal, QC H3B 0G2",3111-Specialist physicians,2
,,Cométal Inc.,"LÉVIS, QC G6W 6N6","9535-Plastic products assemblers, finishers and inspectors",1
,,Composites Leclair inc.,"MONTRÉAL, QC H2Y 1X4","9535-Plastic products assemblers, finishers and inspectors",6
,,Concordia University,"Montréal, QC H3G 1M8",4011-University professors and lecturers,3
,,Conseil Zenika inc,"MONTRÉAL, QC H2J 2L1",2171-Information systems analysts and consultants,1
,,Conseiller en Gestion et Informatique CGI Inc,"Montreal, QC H3G 1T4",1112-Financial and investment analysts,1
,,,,2171-Information systems analysts and consultants,1
,,,,2281-Computer network technicians,1
,,Construction Opera Inc.,"Montréal, QC H1P 3M3","7205-Contractors and supervisors, other construction trades, installers, repairers and servicers",1
,,CONVOYEUR CONTINENTAL USINAGE LTEE,"THETFORD MINES, QC G6G 5V2",7237-Welders and related machine operators,1
,,Corem,"Québec, QC G1N 1X7",2142-Metallurgical and materials engineers,1
,,Corporation Interactive EIDOS,"MONTRÉAL, QC H3A 1L4",2174-Computer programmers and interactive media developers,1
,,,,2281-Computer network technicians,1
,,,,5241-Graphic designers and illustrators,1
,,Cosmetiques France-Laure (1970) Inc.,"MONTRÉAL, QC H1G 3K3",6411-Sales and account representatives - wholesale trade (non-technical),1
,,Coveo Solutions Inc.,"Quebec, QC G1W 2K7",2173-Software engineers and designers,1
,,Creaform Inc.,"Lévis, QC G6W 0L9",2253-Drafting technologists and technicians,1
,,Dairy Queen  (9339-2777 Québec Inc.),"ST-LÉONARD, QC H1R 2G9",0631-Restaurant and food service managers,1
,,DavidsTea Inc.,"Montréal, QC H4P 1M2",0113-Purchasing managers,1
,,Desjardins Sécurité Financière,"MONTRÉAL, QC H5B 1B2",6231-Insurance agents and brokers,1
,,Distillerie Côte des Saints inc.,"MIRABEL, QC J7N 2W1",0911-Manufacturing managers,1
,,Divertissements Gameloft Inc.,"Montréal, QC H2R 2Z5",2174-Computer programmers and interactive media developers,1
,,,,5241-Graphic designers and illustrators,2
,,DK-SPEC Inc.,"St-Nicolas, QC G7A 2M8","7384-Other trades and related occupations, n.e.c.",3
,,Dollarama LP,"Montreal, QC H4P 0A1",2174-Computer programmers and interactive media developers,1
,,Domaine du Diésel Inc.,"SAINTE-MARIE, QC G6E 3S9","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",2
,,Dulcedo Inc.,"Montréal, QC H2Y 2G1","5232-Other performers, n.e.c.",1
,,Ebénisterie Classique Inc,"STE-THÉRÈSE, QC J7E 1G3",7272-Cabinetmakers,1
,,Eco Verdure,"Lévis, QC G6J 1S2",8612-Landscaping and grounds maintenance labourers,3
,,École Satyam De Hatha Yoga,"Montréal, QC H2Y 2M2","5254-Program leaders and instructors in recreation, sport and fitness",1
,,EDILEX INC,"LAVAL, QC H7T 0K2",2174-Computer programmers and interactive media developers,1
,,Effenti inc.,"Québec, QC G1W 2K7",2171-Information systems analysts and consultants,1
,,,,2174-Computer programmers and interactive media developers,1
,,Elfe Plastik inc.,"SAINT-LÉON-DE-STANDON, QC G0R 4L0",7333-Electrical mechanics,3
,,Emballage Logipack inc.,"ST-LIN-DES-LAURENTIDES, QC J5M 1N2",9533-Other wood products assemblers and inspectors,1
,,Energitech Laser inc.,"QUÉBEC, QC G2C 0M2",7237-Welders and related machine operators,1
,,Entreprise Éric Grondin inc.,"SAINTE-CLOTILDE DE BEAUCE, QC G0N 1C0",7333-Electrical mechanics,2
,,Équipement de Ferme Turgeon ltée,"St-narcisse, QC G0S 1W0",7237-Welders and related machine operators,4
,,ÉQUIPEMENT GATINEAU INC.,"GATINEAU, QC J8R 3X3","9536-Industrial painters, coaters and metal finishing process operators",2
,,Équipement Pomerleau Inc,"THETFORD-MINES, QC G6H 4G6",7231-Machinists and machining and tooling inspectors,3
,,Équipements de ferme Jamesway Inc.,"ST-FRANÇOIS-XAVIER-DE-BROMPTON, QC J0B 2V0",7231-Machinists and machining and tooling inspectors,2
,,,,7237-Welders and related machine operators,1
,,ÉQUIPEMENTS ÉLÉMENT INC.,"VAL-D'OR, QC J9P 6X8",7237-Welders and related machine operators,2
,,Équipements Frontmatec Inc.,"Saint-Anselme, QC G0R 2N0",7237-Welders and related machine operators,2
,,Équipements Lafontaine Inc.,"Lévis, QC G6V 7M5",7237-Welders and related machine operators,1
,,,,7312-Heavy-duty equipment mechanics,1
,,Estampro Inc,"St-Évariste, QC G0M 1S0",7237-Welders and related machine operators,4
,,ExcelTelecom inc.,"LAVAL, QC H7S 1P9",7246-Telecommunications installation and repair workers,1
,,Expertus Technologies Inc,"Montréal, QC H3A 1V4",0213-Computer and information systems managers,1
,,,,2171-Information systems analysts and consultants,1
,,,,2174-Computer programmers and interactive media developers,1
,,Famar Montréal Inc.,"POINTE-CLAIRE, QC H9R 1B4",7311-Construction millwrights and industrial mechanics,1
,,Fédération de tennis de table du Québec,"ST-LÉONARD, QC H1R 3H7",5252-Coaches,1
,,Felix & Paul Studios,"Montréal, QC H2Y 1Y3",2174-Computer programmers and interactive media developers,1
,,Festival TransAmériques,"Montréal, QC H5B 1C3",5241-Graphic designers and illustrators,1
,,FIVES LINÉ MACHINES-OUTILS INC.,"Granby, QC J2J 1E2",7231-Machinists and machining and tooling inspectors,6
,,Fix Auto Blainville,"Blainville, QC J7C 4L8",7322-Motor vehicle body repairers,4
,,Fix Auto Centre-Ville,"Montreal, QC H3K 2A4",7322-Motor vehicle body repairers,3
,,Fix Auto Decarie,"Montréal, QC H4P 1M2",7322-Motor vehicle body repairers,2
,,Fix Auto Sainte-Foy,"Ste-Foy, QC G1P 3T6",7322-Motor vehicle body repairers,16
,,Fonderie Lemoltech,"PRINCEVILLE, QC G6L 4M4",7333-Electrical mechanics,1
,,FORGESTIK INC,"Outremont, QC H2V 3P9",2282-User support technicians,1
,,Fourgons Leclair inc.,"TERREBONNE, QC J6Y 0J8",7237-Welders and related machine operators,5
,,,,7322-Motor vehicle body repairers,2
,,FPM360 inc.,"Montréal, QC H2Y 1Y3",2171-Information systems analysts and consultants,1
,,Frima Studio Inc,"Québec, QC G1K 3M8",5241-Graphic designers and illustrators,1
,,Fromagerie Bergeron,"SAINT-ANTOINE-DE-TILLY, QC G0S 2C0","9617-Labourers in food, beverage and associated products processing",8
,,Fruit d'Or Inc.,"Villeroy, QC G0S 3K0","9461-Process control and machine operators, food, beverage and associated products processing",3
,,Fruit Select,"Quebec, QC G1P 3S4","9461-Process control and machine operators, food, beverage and associated products processing",4
,,Fugère et Fils Inc.,"QUÉBEC, QC G2E 5H5",7312-Heavy-duty equipment mechanics,8
,,Garage Bil-Yvon (2853-5185 Québec Inc.),"AMOS, QC J9T 4L6",7322-Motor vehicle body repairers,2
,,Garage Claude Dallaire & fils inc.,"ST-MATHIEU-DE-BELOEIL, QC J3G 4S5","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",3
,,Garage Poirier & Fils Ltée,"VAL-D'OR, QC J9P 1W4","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
,,GARAGE TARDIF LIMITÉE,"AMOS, QC J9T 1N1",6732-Specialized cleaners,2
,,Gearbox Studio Québec Inc.,"QUÉBEC, QC G1K 8G3",5241-Graphic designers and illustrators,1
,,Géliko Inc.,"ROUYN-NORANDA, QC J0Z 1Y0",7312-Heavy-duty equipment mechanics,1
,,Gestion Belsé II Inc. pour Bélanger Sauvé SENCRL,"MONTREAL, QC H3B 2G2",2281-Computer network technicians,1
,,Gestion E. Smith inc.,"MONTREAL, QC H1L 2X9",6321-Chefs,1
,,Gestion Grenier-Fortin Inc.,"GATINEAU, QC J9A 0C7","6331-Butchers, meat cutters and fishmongers - retail and wholesale",1
,,Gestion La Crau (2013) inc.,"MONTRÉAL, QC H3B 1S6",1241-Administrative assistants,1
,,Gomel inc.,"ST-BRUNO-DE-MONTARVILLE, QC J3V 6H6",7511-Transport truck drivers,4
,,Groupe Atallah inc./SSENSE,"Montréal, QC H2N 2E7","5232-Other performers, n.e.c.",14
,,Groupe conseil PM SCADA inc,"Montreal, QC H2Y 1M6",2171-Information systems analysts and consultants,1
,,Groupe Daoust/Forget Inc.,"Laval, QC H7S 2M2",7333-Electrical mechanics,2
,,Groupe dimension Multi Vétérinaire inc,"MONTRÉAL, QC H8T 3R2",3114-Veterinarians,1
,,Groupe Meloche Inc.,"Valleyfield, QC J6T 6G3",7231-Machinists and machining and tooling inspectors,1
,,Groupe Nexio Inc.,"Montréal, QC H3A 2J5",1223-Human resources and recruitment officers,1
,,,,2171-Information systems analysts and consultants,1
,,Groupe Roc Concept,"CHAMBLY, QC J3L 6W4",7231-Machinists and machining and tooling inspectors,1
,,Groupe Volvo Canada Inc,"MONTRÉAL, QC H3B 4M7",1225-Purchasing agents and officers,1
,,Grues J.L.R. Inc.,"QUÉBEC, QC G1N 4H8",7371-Crane operators,1
,,HAPAG-LLOYD (CANADA) INC.,"MONTRÉAL, QC H3Z 3E7",0731-Managers in transportation,1
,,Holding Locnest Inc.,"MONTRÉAL, QC H3B 4W5","0124-Advertising, marketing and public relations managers",1
,,Hopper Inc.,"Montréal, QC H2S 2X3","0124-Advertising, marketing and public relations managers",1
,,Hôtel Mingan inc.,"SEPT-ÎLES, QC G4R 1X8",6322-Cooks,1
,,Hutchinson aéronautique & industries limitée,"Montréal, QC H1B 5M8",7231-Machinists and machining and tooling inspectors,1
,,Hydrolico International Inc.,"TERREBONNE, QC J6Y 0J8",7311-Construction millwrights and industrial mechanics,1
,,I.T.C. Technologies Québec inc.,"QUÉBEC, QC G2E 6J5",2232-Mechanical engineering technologists and technicians,1
,,Idéal Cargo Inc.,"ST-VALÈRE, QC G0P 1M0",7237-Welders and related machine operators,3
,,Importations Canabrogue Inc.,"MONTRÉAL, QC H4E 1A8",1222-Executive assistants,1
,,Impulsio,"MONTRÉAL, QC H3B 2E3",1223-Human resources and recruitment officers,1
,,INDUSTRIE DODEC INC,"CHICOUTIMI, QC G7K  1A",7231-Machinists and machining and tooling inspectors,6
,,,,7237-Welders and related machine operators,3
,,Industries Moreau,"ROUYN NORANDA, QC J9X 6T3",7312-Heavy-duty equipment mechanics,3
,,Industries Rainville inc.,"St-Jean-Sur-Richelieu, QC J2X 5T7",7231-Machinists and machining and tooling inspectors,1
,,Industries Valtech Inc.,"Salaberry-de-Valleyfield, QC J6T 6G4",7237-Welders and related machine operators,8
,,Innovmetric Logiciels inc.,"Québec, QC G1N 4N6",0601-Corporate sales managers,1
,,International Leisure Group Inc.,"SAINT-SAUVEUR, QC J0R 1R7",6315-Cleaning supervisors,1
,,INTERTEK TESTING SERVICES (ITS) CANADA LTD,"MONTREAL-EST, QC H1L 6S4",1241-Administrative assistants,1
,,IRT Technologies Inc.,"Saint-Laurent, QC H4R 2K9",2133-Electrical and electronics engineers,1
,,Isaac Instruments Inc.,"CHAMBLY, QC J3L 2Z5",2174-Computer programmers and interactive media developers,1
,,ISE Métal Inc.,"SHERBROOKE, QC J1C 0E5",7231-Machinists and machining and tooling inspectors,3
,,Keywords Canada Holdings Inc,"Montreal, QC H3C 2V6",2283-Information systems testing technicians,3
,,Kezber et Associés Inc.,"MAGOG, QC J1X 2B4",2281-Computer network technicians,1
,,Kinton Ramen,"MONTRÉAL, QC H3A 2S9",6322-Cooks,1
,,L.N. Machinerie Inc.,"SAGUENAY, QC G7H 5A8",7312-Heavy-duty equipment mechanics,1
,,L.S. SILVICULTURE CONTRACTORS INC.,"ROUYN-NOURANDA, QC J0Z 3J0",7312-Heavy-duty equipment mechanics,1
,,La Compagnie FSM Canada Ltée,"SHERBROOKE, QC J1L 1Y5",2253-Drafting technologists and technicians,1
,,,,7231-Machinists and machining and tooling inspectors,3
,,La Compagnie Moruzzi Limitée,"Montreal, QC H1P 3L7",2233-Industrial engineering and manufacturing technologists and technicians,1
,,La Fondation Rebus,"MONTRÉAL, QC H2T 1X3",2175-Web designers and developers,1
,,La Maison Simons,"MONTRÉAL, QC H2V 4M1",5221-Photographers,2
,,,,5231-Announcers and other broadcasters,1
,,,,"5232-Other performers, n.e.c.",23
,,LA MAISON SMITH INC.,"QUÉBEC, QC G1K 4E9",6321-Chefs,1
,,La Société Dataperformers Inc.,"Montreal, QC H4C 2Z6",2171-Information systems analysts and consultants,1
,,Laboratoire du Nord,"Blainville, QC J7C 4N1",1241-Administrative assistants,1
,,LAITERIE DES TROIS VALLEES INC.,"MONT-LAURIER, QC J9L 1L8",2211-Chemical technologists and technicians,1
,,Lallemand Inc,"Montreal, QC H1W 2N8",2121-Biologists and related scientists,1
,,L'Atelier Animation (antérieur Digital District Inc.),"Montréal, QC H2T 2A4",5241-Graphic designers and illustrators,1
,,Laurentide Controls Ltd / Atlantic Controls Ltd,"KIRKLAND, QC H9J 4A1",0601-Corporate sales managers,1
,,Le Centre Du Camion (Amiante) Inc,"THETFORD MINES, QC G6H 4G5","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
,,Le Centre Du Camion Ste-Marie Inc.,"SAINT-HYACINTHE, QC J2R 1T8",7312-Heavy-duty equipment mechanics,1
,,Le Centre Tonedbodies Ouest Inc.,"Montréal, QC H3A 3H3","0124-Advertising, marketing and public relations managers",1
,,Le groupe DSD Inc.,"THETFORD-MINES, QC G6G 5R7",9422-Plastics processing machine operators,1
,,Le Manoir Richelieu ltée,"La Malbaie, QC G5A 1X7",6321-Chefs,3
,,Le STMA (2014) Inc.,"Québec, QC G2B 1B3",6322-Cooks,1
,,Le Valois Inc.,"MONTRÉAL, QC H1W 0A6",6321-Chefs,1
,,Lemay Outillage Inc.,"Bonsecours, QC J0E 1H0",7231-Machinists and machining and tooling inspectors,3
,,Les Abatteurs Jacques Élément Inc,"VAL D'OR, QC J9P 6X8",7231-Machinists and machining and tooling inspectors,2
,,LES ACIERS SOFATEC INC.,"Sainte-Anne-des-Plaines, QC J0N 1H0",7237-Welders and related machine operators,18
,,Les Chantiers de Chibougamau Ltée,"Chibougamau, QC G8P 2K7",7311-Construction millwrights and industrial mechanics,2
,,,,7333-Electrical mechanics,1
,,,,"9614-Labourers in wood, pulp and paper processing",7
,,Les Contenants Durabac Inc,"GRANBY, QC J2J 0P2",7237-Welders and related machine operators,6
,,LES DISTRIBUTIONS SPARK & CO.,"BLAINVILLE, QC J7C 0B5",2232-Mechanical engineering technologists and technicians,1
,,Les entreprises H.M. Métal Inc.,"Ste-Sophie-de-Lévrard, QC G0X 3C0",7237-Welders and related machine operators,1
,,Les entreprises Roland Doyon inc. (canadian Tire Ste-Foy),"QUÉBEC, QC G1V 3W7","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
,,Les Équipements d'Érablière CDL inc.,"St-Lazare, QC G0R 3J0",7237-Welders and related machine operators,7
,,,,7612-Other trades helpers and labourers,2
,,Les Industries de la Rive Sud Ltée,"Sainte-Croix, QC G0S 2H0",0213-Computer and information systems managers,1
,,Les industries et équipements Laliberté Ltée,"Sainte-Claire, QC G0R 2V0",7237-Welders and related machine operators,2
,,Les industries forestières Pro Pac Ltée,"SAINTE-CÔME-LINIÈRE, QC G0M 1J0",7231-Machinists and machining and tooling inspectors,2
,,Les Industries Leesta ltée,"POINTE-CLAIRE, QC H9R 5W2",7231-Machinists and machining and tooling inspectors,1
,,Les Produits Gilbert inc.,"ROBERVAL, QC G8H 2P2",7231-Machinists and machining and tooling inspectors,1
,,Les Restaurants Dubillard Inc.,"RIVIÈRE-DU-LOUP, QC G5R 1M4",0631-Restaurant and food service managers,2
,,Les Services Conseils Systématix Inc.,"QUÉBEC, QC G1V 4W2",2171-Information systems analysts and consultants,3
,,,,2173-Software engineers and designers,1
,,,,2174-Computer programmers and interactive media developers,7
,,Les Solutions XMedius Inc.,"MONTREAL, QC H3Z 3B8",2174-Computer programmers and interactive media developers,1
,,Les Studios Moment Factory Inc.,"Montréal, QC H2V 4H8","5131-Producers, directors, choreographers and related occupations",1
,,Les Terrassements Multi-Paysages Inc,"Joliette, QC J6E 4B7",8612-Landscaping and grounds maintenance labourers,19
,,LES TEXTILES GAUVIN INC.,"SAINT-PAMPHILE, QC G0R 3X0",7311-Construction millwrights and industrial mechanics,1
,,Lightspeed POS inc.,"MONTREAL, QC H2Y 1A6",0213-Computer and information systems managers,1
,,,,6221-Technical sales specialists - wholesale trade,1
,,L'Image Home Products Inc.,"MONTRÉAL, QC H3B 3X9","0013-Senior managers - financial, communications and other business services",1
,,"L'industrielle Alliance, Assurances et services","Québec, QC G1K 7M3",1112-Financial and investment analysts,1
,,Logisco Inc,"LÉVIS, QC G6W 8A8",1241-Administrative assistants,1
,,,,2234-Construction estimators,1
,,Lordford Inc.,"Montréal, QC H4N 2R5","1215-Supervisors, supply chain, tracking and scheduling co-ordination occupations",1
,,LOUIS LAFRANCE & FILS LTÉE,"SHAWINIGAN, QC G9T 5K5","9462-Industrial butchers and meat cutters, poultry preparers and related workers",2
,,Lucion Média inc.,"MONTRÉAL, QC H2V 4E1","5131-Producers, directors, choreographers and related occupations",1
,,Ludia inc,"Montréal, QC H2Y 2P5",2174-Computer programmers and interactive media developers,3
,,Lunetterie New Look,"MONTRÉAL, QC H3B 3N6",3231-Opticians,1
,,Luxury Retreats International,"MONTRÉAL, QC H4E 1A8","0124-Advertising, marketing and public relations managers",1
,,,,0213-Computer and information systems managers,1
,,,,1223-Human resources and recruitment officers,1
,,Machitech inc.,"ST-MARC-DES-CARRIÈRES, QC G0A 4B0",7237-Welders and related machine operators,4
,,Mack Ste-Foy Inc.,"QUÉBEC, QC G1P 3T4","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",2
,,Magasins Trévi Inc.,"Mirabel, QC J7J 0C4",2175-Web designers and developers,1
,,Maison Rebl Inc.,"MONTREAL, QC H3C 1Z9",5241-Graphic designers and illustrators,1
,,Manac Inc.,"St-Georges de Beauce, QC G5Y 8G6","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",1
,,MANOIR HOVEY (1985) INC.,"North Hatley, QC J0B 2C0",6321-Chefs,1
,,MANUFACTURE FRAMECO LTÉE,"ST-JOSEPH-DE-BEAUCE, QC G0S 2V0",7237-Welders and related machine operators,1
,,Manzana Traiteur,"SAINT-NICOLAS, QC G7A 2P6",6321-Chefs,1
,,Marché Épicure,"Montréal, QC H4P 1P5",6311-Food service supervisors,1
,,Mariejean Inc.,"MONTRÉAL, QC H1S 1N3",0631-Restaurant and food service managers,1
,,Marmen Inc.,"TROIS-RIVIÈRES, QC G8T 8Y8",7231-Machinists and machining and tooling inspectors,13
,,,,7237-Welders and related machine operators,19
,,Matritech inc.,"DRUMMONDVILLE, QC J2C 6Y5",7231-Machinists and machining and tooling inspectors,3
,,Mecan Hydro Inc.,"GRANBY, QC J2J 2V2",7237-Welders and related machine operators,2
,,Mécanique SGR inc.,"POINTE-AUX-TREMBLES, QC H1B 5K1","7321-Automotive service technicians, truck and bus mechanics and mechanical repairers",4
,,Meglab électronique Inc.,"VAL-D'OR, QC J9P 0L7",2133-Electrical and electronics engineers,1
